Date,EUROSTOXX50
2019-03-04,3317.1177013284
2019-03-05,3327.1917196765
2019-03-06,3324.6658144269
2019-03-07,3308.8526680506
2019-03-08,3283.6005561747
2019-03-11,3304.4428904913
2019-03-12,3303.9473494318
2019-03-13,3323.4518789901
2019-03-14,3342.0257849611
2019-03-15,3386.0783663209
2019-03-18,3387.9407678103
2019-03-19,3408.9985525856
2019-03-20,3372.3799355819
2019-03-21,3367.4015291295
2019-03-22,3305.7288938708
2019-03-25,3300.4768601545
2019-03-26,3319.5255312777
2019-03-27,3322.0356042052
2019-03-28,3320.2859938554
2019-03-29,3351.7108359609
2019-04-01,3385.3829813506
2019-04-02,3395.6968475798
2019-04-03,3435.55588777
2019-04-04,3441.9267134183
2019-04-05,3447.4725985521
2019-04-08,3438.0551111334
2019-04-09,3417.2245289149
2019-04-10,3424.6541198396
2019-04-11,3435.3404435046
2019-04-12,3447.8285452714
2019-04-15,3450.4619511066
2019-04-16,3463.3555371761
2019-04-17,3477.7296258113
2019-04-18,3499.2281843396
2019-04-23,3503.8545234789
2019-04-24,3502.6304958831
2019-04-25,3491.9191822961
2019-04-26,3500.4145142969
2019-04-29,3501.9418506804
2019-04-30,3514.6200574005
2019-05-01,3514.6200574005
2019-05-02,3488.9333094028
2019-05-03,3502.4824503273
2019-05-06,3462.94580405
2019-05-07,3401.1618389146
2019-05-08,3417.2590089272
2019-05-09,3350.708124897
2019-05-10,3361.0523190701
2019-05-13,3320.7845719422
2019-05-14,3364.3750631039
2019-05-15,3385.7797427749
2019-05-16,3438.5557320976
2019-05-17,3425.6361006767
2019-05-20,3369.7827710994
2019-05-21,3386.506049486
2019-05-22,3386.7194207783
2019-05-23,3327.1996952497
2019-05-24,3350.6980574781
2019-05-27,3364.0397014858
2019-05-28,3348.860384228
2019-05-29,3297.8059569918
2019-05-30,3318.1459976025
2019-05-31,3280.4257833899
2019-06-03,3300.2193037162
2019-06-04,3333.4923875052
2019-06-05,3339.951915656
2019-06-06,3338.4093799417
2019-06-07,3378.3750310764
2019-06-10,3386.445744763
2019-06-11,3401.1002458974
2019-06-12,3386.6328240462
2019-06-13,3390.5025027851
2019-06-14,3379.1882582095
2019-06-17,3383.212956388
2019-06-18,3452.8869816903
2019-06-19,3454.702443197
2019-06-20,3468.0840516183
2019-06-21,3466.9180413713
2019-06-24,3455.5708770713
2019-06-25,3444.3596814621
2019-06-26,3442.9498248786
2019-06-27,3442.3754077803
2019-06-28,3473.6928456801
2019-07-01,3497.5855933597
2019-07-02,3507.9785492173
2019-07-03,3540.6252077348
2019-07-04,3544.1529282671
2019-07-05,3527.9776018475
2019-07-08,3523.7552142851
2019-07-09,3509.7543881604
2019-07-10,3501.5155730499
2019-07-11,3496.729913218
2019-07-12,3497.6261397204
2019-07-15,3502.2175511511
2019-07-16,3521.362907698
2019-07-17,3501.5780558031
2019-07-18,3482.8344438828
2019-07-19,3480.1769825756
2019-07-22,3489.9171460994
2019-07-23,3532.8741243237
2019-07-24,3532.9033327196
2019-07-25,3510.1454019559
2019-07-26,3524.4674190118
2019-07-29,3523.5844672015
2019-07-30,3462.8525218805
2019-07-31,3466.8485289313
2019-08-01,3490.0252885363
2019-08-02,3376.1240620035
2019-08-05,3310.9311954546
2019-08-06,3291.6622904089
2019-08-07,3309.9906057376
2019-08-08,3375.3800595333
2019-08-09,3333.7350107753
2019-08-12,3326.548634705
2019-08-13,3357.1621216892
2019-08-14,3288.6996728451
2019-08-15,3282.779236161
2019-08-16,3329.0776909448
2019-08-19,3369.1916632122
2019-08-20,3350.2257950957
2019-08-21,3394.8947721709
2019-08-22,3373.665223952
2019-08-23,3334.2528493871
2019-08-26,3348.8369251154
2019-08-27,3370.4740777281
2019-08-28,3365.3753010242
2019-08-29,3411.3299698705
2019-08-30,3426.7625608869
2019-09-02,3432.5358742465
2019-09-03,3420.7364231919
2019-09-04,3450.8263856601
2019-09-05,3484.6997041281
2019-09-06,3495.1907729336
2019-09-09,3495.0244032676
2019-09-10,3498.9905102595
2019-09-11,3516.822494744
2019-09-12,3538.8575357339
2019-09-13,3550.1128230499
2019-09-16,3518.454631154
2019-09-17,3521.2634349892
2019-09-18,3528.036362505
2019-09-19,3552.6467434297
2019-09-20,3571.3903942757
2019-09-23,3536.9716812019
2019-09-24,3532.0469140543
2019-09-25,3513.0268369362
2019-09-26,3532.1812322452
2019-09-27,3545.8827223269
2019-09-30,3569.45174549
2019-10-01,3518.2496347247
2019-10-02,3413.3088870604
2019-10-03,3417.3700486513
2019-10-04,3446.7124091808
2019-10-07,3471.2360872483
2019-10-08,3432.7582958935
2019-10-09,3462.1112134529
2019-10-10,3493.9617376889
2019-10-11,3569.9151470075
2019-10-14,3556.2585254578
2019-10-15,3598.6518563191
2019-10-16,3599.249971561
2019-10-17,3588.6216905572
2019-10-18,3579.405142085
2019-10-21,3600.0815965679
2019-10-22,3604.8176287245
2019-10-23,3606.8866423241
2019-10-24,3621.365332959
2019-10-25,3624.678276584
2019-10-28,3625.6918779364
2019-10-29,3622.0876533136
2019-10-30,3620.2856442588
2019-10-31,3604.4143951835
2019-11-01,3623.7434637988
2019-11-04,3665.205655961
2019-11-05,3676.520178474
2019-11-06,3688.7402118992
2019-11-07,3706.6777605115
2019-11-08,3699.6521787688
2019-11-11,3696.8165081893
2019-11-12,3712.2041274378
2019-11-13,3699.4988367178
2019-11-14,3688.8050866611
2019-11-15,3711.6127566952
2019-11-18,3704.9161937362
2019-11-19,3696.5616811508
2019-11-20,3683.8787555433
2019-11-21,3679.6643670478
2019-11-22,3687.3214168692
2019-11-25,3707.6841586962
2019-11-26,3705.5494625567
2019-11-27,3712.8486761885
2019-11-28,3704.4778015513
2019-11-29,3703.5827862629
2019-12-02,3626.6629802979
2019-12-03,3610.9877600319
2019-12-04,3660.0244783263
2019-12-05,3648.1309325979
2019-12-06,3692.3350912257
2019-12-09,3672.177340664
2019-12-10,3671.776313484
2019-12-11,3687.4539660727
2019-12-12,3706.351344398
2019-12-13,3731.06952421
2019-12-16,3772.7425090372
2019-12-17,3745.2816391389
2019-12-18,3738.9986266372
2019-12-19,3739.1718699937
2019-12-20,3776.5629878005
2019-12-23,3776.6645222241
2019-12-24,3774.3867866921
2019-12-27,3782.2663543694
2019-12-30,3748.4745303032
2019-12-31,3745.1545333622
2020-01-02,3793.2409089662
2020-01-03,3773.3676965385
2020-01-06,3752.5203427856
2020-01-07,3759.2471697401
2020-01-08,3772.5618859213
2020-01-09,3795.8845805004
2020-01-10,3789.5199848187
2020-01-13,3779.6765388532
2020-01-14,3774.8798435712
2020-01-15,3768.963095794
2020-01-16,3774.1365140005
2020-01-17,3808.2557624702
2020-01-20,3799.0264414527
2020-01-21,3789.1246435003
2020-01-22,3769.7888938146
2020-01-23,3736.8493188342
2020-01-24,3779.1574965678
2020-01-27,3677.8365191211
2020-01-28,3719.2239999113
2020-01-29,3736.3577272981
2020-01-30,3690.7762640039
2020-01-31,3640.9087672076
2020-02-03,3661.2673659778
2020-02-04,3732.2779918386
2020-02-05,3777.8366291395
2020-02-06,3805.5205644695
2020-02-07,3798.4886435591
2020-02-10,3793.1827213309
2020-02-11,3825.844949431
2020-02-12,3854.4254043936
2020-02-13,3846.735729164
2020-02-14,3840.9741048646
2020-02-17,3853.268106274
2020-02-18,3836.5430962889
2020-02-19,3865.1771593602
2020-02-20,3822.9844030031
2020-02-21,3800.3768132581
2020-02-24,3647.9752507457
2020-02-25,3572.5144437314
2020-02-26,3577.6838538301
2020-02-27,3455.9165459619
2020-02-28,3329.4909276441
2020-03-02,3338.8258003087
2020-03-03,3371.968834334
2020-03-04,3420.5595813337
2020-03-05,3363.5808574111
2020-03-06,3232.0679496429
2020-03-09,2959.0725051537
2020-03-10,2910.0164346939
2020-03-11,2905.5570756491
2020-03-12,2545.2297027817
2020-03-13,2586.0197434686
2020-03-16,2450.3684287184
2020-03-17,2530.498683903
2020-03-18,2385.8230780992
2020-03-19,2454.0846328648
2020-03-20,2548.5004798273
2020-03-23,2485.5435096289
2020-03-24,2715.1088758266
2020-03-25,2800.1391007594
2020-03-26,2847.7782732914
2020-03-27,2728.6522237205
2020-03-30,2765.6247118748
2020-03-31,2786.9039027284
2020-04-01,2680.3041800018
2020-04-02,2688.4886658039
2020-04-03,2662.9945138735
2020-04-06,2795.9687609007
2020-04-07,2857.672119222
2020-04-08,2851.2720130156
2020-04-09,2892.7940152238
2020-04-14,2917.7372359754
2020-04-15,2808.199656877
2020-04-16,2812.3538877566
2020-04-17,2888.298634947
2020-04-20,2909.4982568953
2020-04-21,2791.3405387397
2020-04-22,2834.9032725476
2020-04-23,2852.4618845514
2020-04-24,2809.0705668378
2020-04-27,2882.0947488556
2020-04-28,2932.0605554761
2020-04-29,2996.0751399637
2020-04-30,2927.9285122369
2020-05-01,2927.9285122369
2020-05-04,2816.4782864363
2020-05-05,2875.9064804928
2020-05-06,2843.7625248191
2020-05-07,2880.5961292222
2020-05-08,2908.1140416922
2020-05-11,2883.7465791142
2020-05-12,2884.2015843367
2020-05-13,2810.5454468696
2020-05-14,2760.2319804827
2020-05-15,2770.6951617112
2020-05-18,2911.8789841888
2020-05-19,2902.5797240178
2020-05-20,2942.3870527916
2020-05-21,2904.9789026016
2020-05-22,2905.4660194548
2020-05-25,2971.3480857775
2020-05-26,2999.2210246207
2020-05-27,3051.075448875
2020-05-28,3094.4745058412
2020-05-29,3050.1960019775
2020-06-01,3077.9183992405
2020-06-02,3159.017507667
2020-06-03,3269.5939538002
2020-06-04,3261.6748442695
2020-06-05,3384.2868136495
2020-06-08,3366.2921651917
2020-06-09,3320.7068856042
2020-06-10,3293.7076771362
2020-06-11,3144.5716158178
2020-06-12,3153.7420944516
2020-06-15,3136.4040428956
2020-06-16,3242.6504160164
2020-06-17,3267.2593775792
2020-06-18,3249.9007667447
2020-06-19,3269.1027954967
2020-06-22,3241.6866932424
2020-06-23,3298.8346875654
2020-06-24,3196.1219805078
2020-06-25,3218.9138843413
2020-06-26,3204.1657889151
2020-06-29,3232.0186809091
2020-06-30,3234.0673794784
2020-07-01,3228.4512756129
2020-07-02,3320.0862460425
2020-07-03,3294.381500435
2020-07-06,3350.0274586364
2020-07-07,3321.5570162346
2020-07-08,3286.0947691602
2020-07-09,3261.1661168683
2020-07-10,3296.2230570396
2020-07-13,3349.9985243341
2020-07-14,3321.3929107419
2020-07-15,3378.2100213769
2020-07-16,3365.3469850847
2020-07-17,3365.6036523543
2020-07-20,3388.3352190992
2020-07-21,3405.354739193
2020-07-22,3370.7641065331
2020-07-23,3371.7400026695
2020-07-24,3310.8906161515
2020-07-27,3302.8374483041
2020-07-28,3303.5559491312
2020-07-29,3300.1622114175
2020-07-30,3208.2011959789
2020-07-31,3174.3173170529
2020-08-03,3248.2792161696
2020-08-04,3254.2851623604
2020-08-05,3268.3803751717
2020-08-06,3240.3908624735
2020-08-07,3252.6490982566
2020-08-10,3259.7083638111
2020-08-11,3332.1239233904
2020-08-12,3363.1758832809
2020-08-13,3342.850476592
2020-08-14,3305.0541822295
2020-08-17,3305.8463402237
2020-08-18,3289.6398985482
2020-08-19,3317.6165389755
2020-08-20,3273.9811314481
2020-08-21,3259.7472905458
2020-08-24,3331.744086032
2020-08-25,3329.7064169052
2020-08-26,3356.7612550834
2020-08-27,3331.0354001538
2020-08-28,3315.5423703074
2020-08-31,3272.5106912461
2020-09-01,3277.5760638795
2020-09-02,3337.7731543068
2020-09-03,3304.2203783345
2020-09-04,3260.5888755022
2020-09-07,3314.0682884678
2020-09-08,3267.3669691967
2020-09-09,3324.8348768309
2020-09-10,3312.7682686337
2020-09-11,3315.8095027276
2020-09-14,3316.7907196538
2020-09-15,3332.2577576421
2020-09-16,3338.8370577095
2020-09-17,3316.5688340788
2020-09-18,3283.6876326808
2020-09-21,3160.9498186378
2020-09-22,3164.1319232051
2020-09-23,3180.1131105918
2020-09-24,3159.6369658793
2020-09-25,3137.0586670031
2020-09-28,3223.185380695
2020-09-29,3214.2988216556
2020-09-30,3193.6087301373
2020-10-01,3194.093756801
2020-10-02,3190.9270737099
2020-10-05,3220.2182555133
2020-10-06,3233.3048134484
2020-10-07,3233.4256140333
2020-10-08,3255.7606292725
2020-10-09,3273.1226199868
2020-10-12,3298.1167445107
2020-10-13,3279.1889433825
2020-10-14,3273.2816525962
2020-10-15,3192.6923208659
2020-10-16,3245.4678845802
2020-10-19,3242.5084954104
2020-10-20,3227.8677373969
2020-10-21,3180.697087547
2020-10-22,3171.4134907304
2020-10-23,3198.8618482797
2020-10-26,3105.2534542106
2020-10-27,3070.6043951189
2020-10-28,2963.539905198
2020-10-29,2960.0266039414
2020-10-30,2958.21147198
2020-11-02,3019.535567348
2020-11-03,3098.7164066127
2020-11-04,3161.072787993
2020-11-05,3215.5646290242
2020-11-06,3204.0458454146
2020-11-09,3407.9095896828
2020-11-10,3442.6202731921
2020-11-11,3467.3046603629
2020-11-12,3428.1997114494
2020-11-13,3432.0744394503
2020-11-16,3466.2117483082
2020-11-17,3468.4802422839
2020-11-18,3482.1749247746
2020-11-19,3451.9723639219
2020-11-20,3467.6020328152
2020-11-23,3463.0390463814
2020-11-24,3507.9804860391
2020-11-25,3511.895221926
2020-11-26,3510.9403556346
2020-11-27,3527.7887730844
2020-11-30,3492.536804584
2020-12-01,3525.2445868996
2020-12-02,3521.3233324463
2020-12-03,3517.0993255856
2020-12-04,3539.2721875892
2020-12-07,3530.0832346698
2020-12-08,3525.869223711
2020-12-09,3529.0165797519
2020-12-10,3522.3127697503
2020-12-11,3485.8365442099
2020-12-14,3503.9592474103
2020-12-15,3521.4951344221
2020-12-16,3542.9979825832
2020-12-17,3560.8730424927
2020-12-18,3545.742740664
2020-12-21,3448.67700428
2020-12-22,3497.4881935508
2020-12-23,3539.2634748652
2020-12-24,3543.2769271511
2020-12-28,3575.4050607371
2020-12-29,3581.365988654
2020-12-30,3571.5880244451
2020-12-31,3552.6416563681
2021-01-04,3564.3887137639
2021-01-05,3547.8532865545
2021-01-06,3611.0752765376
2021-01-07,3622.4211124619
2021-01-08,3645.052128912
2021-01-11,3620.6219813743
2021-01-12,3612.1319207869
2021-01-13,3616.505482907
2021-01-14,3641.3718227112
2021-01-15,3599.5494314665
2021-01-18,3602.6747434914
2021-01-19,3595.415517024
2021-01-20,3624.0361614106
2021-01-21,3618.3506237127
2021-01-22,3602.412428869
2021-01-25,3553.1400832843
2021-01-26,3592.825973698
2021-01-27,3536.38153933
2021-01-28,3557.0434316994
2021-01-29,3481.4428611743
2021-02-01,3530.8484171044
2021-02-02,3590.4619954602
2021-02-03,3609.7450912328
2021-02-04,3642.1243274833
2021-02-05,3655.7697155939
2021-02-08,3665.5079851813
2021-02-09,3661.1316463436
2021-02-10,3648.3711018976
2021-02-11,3671.676651576
2021-02-12,3695.6051191274
2021-02-15,3734.2048359891
2021-02-16,3726.4003569872
2021-02-17,3699.8495023911
2021-02-18,3681.03641526
2021-02-19,3713.461663649
2021-02-22,3699.8535925948
2021-02-23,3689.0988914394
2021-02-24,3705.9883034648
2021-02-25,3685.2836961187
2021-02-26,3636.4408506122
2021-03-01,3706.6170807216
2021-03-02,3707.7194885521
2021-03-03,3712.7838145545
2021-03-04,3704.8472713194
2021-03-05,3669.5447840111
2021-03-08,3763.2352054431
2021-03-09,3786.0532751455
2021-03-10,3819.9223643339
2021-03-11,3845.636782803
2021-03-12,3833.359222378
2021-03-15,3829.8367739071
2021-03-16,3850.9555548537
2021-03-17,3849.735751945
2021-03-18,3867.5351357069
2021-03-19,3837.0203352689
2021-03-22,3833.8392715144
2021-03-23,3827.0225277768
2021-03-24,3832.5454782738
2021-03-25,3832.5742001881
2021-03-26,3866.6805793058
2021-03-29,3882.8707419732
2021-03-30,3926.1961204183
2021-03-31,3919.2099210553
2021-04-01,3945.9566746686
2021-04-06,3970.4162042268
2021-04-07,3956.7712744776
2021-04-08,3977.8329812154
2021-04-09,3978.8366208948
2021-04-12,3961.8967426342
2021-04-13,3966.9884366385
2021-04-14,3976.2824108699
2021-04-15,3993.432985456
2021-04-16,4032.9859892271
2021-04-19,4019.909782969
2021-04-20,3940.4626110594
2021-04-21,3976.4110791482
2021-04-22,4014.8002522682
2021-04-23,4013.3366842051
2021-04-26,4020.8285423131
2021-04-27,4011.9146591387
2021-04-28,4015.0268519822
2021-04-29,3996.8997937518
2021-04-30,3974.7402433318
2021-05-03,4000.2531280558
2021-05-04,3924.8046935645
2021-05-05,4002.7899572903
2021-05-06,3999.4435569119
2021-05-07,4034.249323059
2021-05-10,4023.3507033921
2021-05-11,3946.0648901165
2021-05-12,3947.42808317
2021-05-13,3952.449123949
2021-05-14,4017.4432126448
2021-05-17,4006.8365179939
2021-05-18,4005.3351612539
2021-05-19,3936.7394665408
2021-05-20,3999.9106750325
2021-05-21,4025.7833112859
2021-05-24,4035.5766429936
2021-05-25,4036.0443227611
2021-05-26,4031.6737767442
2021-05-27,4039.2070349233
2021-05-28,4070.5642126172
2021-05-31,4039.4566269449
2021-06-01,4071.7466428496
2021-06-02,4088.5004437448
2021-06-03,4079.2404960067
2021-06-04,4089.3799366859
2021-06-07,4097.6456091785
2021-06-08,4096.0092691443
2021-06-09,4096.847063162
2021-06-10,4096.0743623817
2021-06-11,4126.6998224945
2021-06-14,4132.666234946
2021-06-15,4143.5215492188
2021-06-16,4151.7550926058
2021-06-17,4158.135498413
2021-06-18,4083.3691894613
2021-06-21,4112.3343613721
2021-06-22,4123.1257992325
2021-06-23,4075.9355647595
2021-06-24,4122.4263826704
2021-06-25,4120.6594949107
2021-06-28,4089.9095244335
2021-06-29,4107.5135280697
2021-06-30,4064.2960417715
2021-07-01,4078.8924125507
2021-07-02,4084.3066394565
2021-07-05,4087.3703303578
2021-07-06,4052.6651156381
2021-07-07,4078.5314885949
2021-07-08,3991.6566542027
2021-07-09,4068.0912316236
2021-07-12,4093.3770802105
2021-07-13,4094.564313686
2021-07-14,4099.4983372825
2021-07-15,4056.3949355683
2021-07-16,4035.7658337586
2021-07-19,3928.5316422947
2021-07-20,3956.3417663972
2021-07-21,4026.6843242205
2021-07-22,4059.0503055351
2021-07-23,4109.1038031314
2021-07-26,4102.5893834911
2021-07-27,4064.8271220412
2021-07-28,4103.0307688145
2021-07-29,4116.7741699396
2021-07-30,4089.2989322725
2021-08-02,4116.6223905885
2021-08-03,4117.9459173237
2021-08-04,4144.9023017667
2021-08-05,4161.084305353
2021-08-06,4174.5447610433
2021-08-09,4177.1459059365
2021-08-10,4187.8218936218
2021-08-11,4206.3294784245
2021-08-12,4226.3310977814
2021-08-13,4229.7031571349
2021-08-16,4202.4400557519
2021-08-17,4196.3952871082
2021-08-18,4189.4156140081
2021-08-19,4124.7103756983
2021-08-20,4147.496855687
2021-08-23,4176.4167072667
2021-08-24,4178.0825038519
2021-08-25,4181.1240066084
2021-08-26,4169.8662231308
2021-08-27,4190.9757122665
2021-08-30,4198.7997265713
2021-08-31,4196.4125404813
2021-09-01,4227.2691254419
2021-09-02,4232.0988773007
2021-09-03,4201.9770100268
2021-09-06,4246.1304199646
2021-09-07,4225.0123245053
2021-09-08,4177.1548259014
2021-09-09,4177.1144785566
2021-09-10,4170.3526495706
2021-09-13,4189.5322620805
2021-09-14,4191.6733729172
2021-09-15,4145.9397766039
2021-09-16,4169.8691592084
2021-09-17,4130.8387010239
2021-09-20,4043.6275402288
2021-09-21,4097.5054333309
2021-09-22,4150.1933555384
2021-09-23,4194.9159918361
2021-09-24,4158.5053162253
2021-09-27,4165.4762490209
2021-09-28,4058.8237215522
2021-09-29,4080.2162399957
2021-09-30,4048.0769661383
2021-10-01,4035.3042498278
2021-10-04,3996.4059742875
2021-10-05,4065.4284982503
2021-10-06,4012.645196802
2021-10-07,4098.3364637484
2021-10-08,4073.2866668206
2021-10-11,4072.5187355828
2021-10-12,4055.0925866999
2021-10-13,4083.2846758102
2021-10-14,4149.0589875911
2021-10-15,4182.9111361769
2021-10-18,4151.4022916961
2021-10-19,4166.8349103273
2021-10-20,4172.1661886111
2021-10-21,4155.7262946959
2021-10-22,4188.8115229174
2021-10-25,4188.305029475
2021-10-26,4223.9728698455
2021-10-27,4220.881202219
2021-10-28,4233.8663339062
2021-10-29,4250.5648673311
2021-11-01,4280.4714248777
2021-11-02,4296.218723497
2021-11-03,4309.6093030518
2021-11-04,4333.3385068671
2021-11-05,4363.04450344
2021-11-08,4352.5252869856
2021-11-09,4344.6325735624
2021-11-10,4348.8239664021
2021-11-11,4357.9979158814
2021-11-12,4370.3345768045
2021-11-15,4386.1916695185
2021-11-16,4401.4901494707
2021-11-17,4400.8088774817
2021-11-18,4383.7015559962
2021-11-19,4356.4731967298
2021-11-22,4338.6942768829
2021-11-23,4283.816735438
2021-11-24,4276.2492960455
2021-11-25,4293.2418620955
2021-11-26,4089.5801058463
2021-11-29,4109.5082571339
2021-11-30,4063.0609023275
2021-12-01,4179.1525150162
2021-12-02,4108.0182593704
2021-12-03,4080.1499052978
2021-12-06,4137.1060419819
2021-12-07,4276.1966021861
2021-12-08,4233.0888255132
2021-12-09,4208.2953038411
2021-12-10,4199.1580143036
2021-12-13,4183.0373296112
2021-12-14,4144.5070144895
2021-12-15,4159.6759893166
2021-12-16,4201.8688655206
2021-12-17,4161.3492039573
2021-12-20,4107.1276093853
2021-12-21,4174.9910504203
2021-12-22,4217.0604055699
2021-12-23,4265.8609424585
2021-12-24,4255.0146422202
2021-12-27,4287.9841686895
2021-12-28,4311.9317720866
2021-12-29,4284.8257168646
2021-12-30,4306.0698821673
2021-12-31,4298.4060094031
2022-01-03,4331.8192926433
2022-01-04,4367.6154123298
2022-01-05,4392.1465293692
2022-01-06,4324.8082010291
2022-01-07,4305.8259092096
2022-01-10,4239.5200359194
2022-01-11,4281.5363817177
2022-01-12,4316.3892323913
2022-01-13,4315.8986782082
2022-01-14,4272.1883816052
2022-01-17,4302.141823695
2022-01-18,4257.8168804264
2022-01-19,4268.283408735
2022-01-20,4299.6079089344
2022-01-21,4229.5610544563
2022-01-24,4054.3564510183
2022-01-25,4078.2600642025
2022-01-26,4164.5968882163
2022-01-27,4184.9685560114
2022-01-28,4136.9094934759
2022-01-31,4174.5972616669
2022-02-01,4224.447580779
2022-02-02,4222.0472968138
2022-02-03,4141.0213483956
2022-02-04,4086.576389927
2022-02-07,4120.5601315591
2022-02-08,4129.2516153896
2022-02-09,4204.0934089471
2022-02-10,4197.0704777702
2022-02-11,4155.2293926278
2022-02-14,4064.4515211911
2022-02-15,4143.7081998847
2022-02-16,4137.2226668037
2022-02-17,4113.1921805198
2022-02-18,4074.2803697355
2022-02-21,3985.7074889485
2022-02-22,3985.4696030622
2022-02-23,3973.4107897685
2022-02-24,3829.2859433549
2022-02-25,3970.6867827493
2022-02-28,3924.2274508866
2022-03-01,3765.853184375
2022-03-02,3820.5887003914
2022-03-03,3741.7766302815
2022-03-04,3556.0111271888
2022-03-07,3512.2165851958
2022-03-08,3505.2876978771
2022-03-09,3766.0177330638
2022-03-10,3651.3864996034
2022-03-11,3686.7793902991
2022-03-14,3741.1036517202
2022-03-15,3738.1076232685
2022-03-16,3889.6937231617
2022-03-17,3885.3166215244
2022-03-18,3902.4445489972
2022-03-21,3881.7987414829
2022-03-22,3926.1158168149
2022-03-23,3869.2229016363
2022-03-24,3863.3896355604
2022-03-25,3867.7325753669
2022-03-28,3887.0966709645
2022-03-29,4002.1768922997
2022-03-30,3959.1433946036
2022-03-31,3902.5201708367
2022-04-01,3918.6788890174
2022-04-04,3951.1169881298
2022-04-05,3917.8477706811
2022-04-06,3824.6861041264
2022-04-07,3802.0071615323
2022-04-08,3858.370881606
2022-04-11,3839.6231442244
2022-04-12,3831.4732133466
2022-04-13,3827.9605538245
2022-04-14,3848.6782390623
2022-04-19,3830.7578223494
2022-04-20,3896.8076260853
2022-04-21,3928.0320231671
2022-04-22,3840.0062671397
2022-04-25,3757.5870289035
2022-04-26,3721.3578173043
2022-04-27,3734.6417172121
2022-04-28,3777.0223605271
2022-04-29,3802.862116037
2022-05-02,3732.4372445867
2022-05-03,3761.1949510837
2022-05-04,3724.9860349354
2022-05-05,3696.632297371
2022-05-06,3629.1733960802
2022-05-09,3526.8629957021
2022-05-10,3554.7961546243
2022-05-11,3647.8713706858
2022-05-12,3613.4332728772
2022-05-13,3703.4248362237
2022-05-16,3685.3376600168
2022-05-17,3741.5119589078
2022-05-18,3690.7386560679
2022-05-19,3640.549900013
2022-05-20,3657.0332551915
2022-05-23,3708.3858589702
2022-05-24,3647.5583578844
2022-05-25,3677.1027632776
2022-05-26,3740.3103062306
2022-05-27,3808.861240406
2022-05-30,3841.6218419344
2022-05-31,3789.207145259
2022-06-01,3759.5399094744
2022-06-02,3795.1275246339
2022-06-03,3783.6578579454
2022-06-06,3838.4154034743
2022-06-07,3806.7381886048
2022-06-08,3788.9255437676
2022-06-09,3724.451968133
2022-06-10,3599.1972978709
2022-06-13,3502.4999195601
2022-06-14,3475.1822688224
2022-06-15,3532.3246096251
2022-06-16,3427.9129851713
2022-06-17,3438.4648781083
2022-06-20,3469.83470156
2022-06-21,3494.004525935
2022-06-22,3464.6365521639
2022-06-23,3436.2903494725
2022-06-24,3533.1671623521
2022-06-27,3538.882497742
2022-06-28,3549.2914747112
2022-06-29,3514.3181681323
2022-06-30,3454.864051108
2022-07-01,3448.3059073944
2022-07-04,3452.4186889795
2022-07-05,3359.8330342214
2022-07-06,3421.8440683133
2022-07-07,3488.5004515745
2022-07-08,3506.554059342
2022-07-11,3471.6944989295
2022-07-12,3487.0473117481
2022-07-13,3453.9732978948
2022-07-14,3396.6098974195
2022-07-15,3477.2028430608
2022-07-18,3511.8636544241
2022-07-19,3587.4415216028
2022-07-20,3585.2353216879
2022-07-21,3596.5115909519
2022-07-22,3596.493432117
2022-07-25,3604.1578381286
2022-07-26,3575.3567366345
2022-07-27,3607.7773366492
2022-07-28,3652.198662562
2022-07-29,3708.0959169603
2022-08-01,3706.6182305228
2022-08-02,3684.6286697757
2022-08-03,3732.54119133
2022-08-04,3754.5956831227
2022-08-05,3725.3852882766
2022-08-08,3757.2190307312
2022-08-09,3715.3696809061
2022-08-10,3749.3455451064
2022-08-11,3757.0459976076
2022-08-12,3776.8086132829
2022-08-15,3789.6153676212
2022-08-16,3805.2229378198
2022-08-17,3756.06083512
2022-08-18,3777.3766408228
2022-08-19,3730.3225735533
2022-08-22,3658.219844206
2022-08-23,3652.5199392304
2022-08-24,3667.4571733756
2022-08-25,3674.5416838352
2022-08-26,3603.6848560737
2022-08-29,3570.5084058453
2022-08-30,3561.9244449304
2022-08-31,3517.2513383493
2022-09-01,3456.69517171
2022-09-02,3544.3774473342
2022-09-05,3490.0128381691
2022-09-06,3500.1426907396
2022-09-07,3502.0919144438
2022-09-08,3512.3826747921
2022-09-09,3570.0365451047
2022-09-12,3646.5118304305
2022-09-13,3586.1811416433
2022-09-14,3567.556849436
2022-09-15,3541.7933340699
2022-09-16,3500.4071835853
2022-09-19,3499.4933205721
2022-09-20,3467.0893633392
2022-09-21,3491.8712913692
2022-09-22,3427.1395141132
2022-09-23,3348.6033972008
2022-09-26,3342.5646805107
2022-09-27,3328.6540175317
2022-09-28,3335.295004924
2022-09-29,3279.0421499235
2022-09-30,3318.1979657834
2022-10-03,3342.1734375348
2022-10-04,3484.4831076813
2022-10-05,3447.7176220235
2022-10-06,3433.4457798278
2022-10-07,3375.4626787673
2022-10-10,3356.8791766856
2022-10-11,3340.3499276261
2022-10-12,3331.5298364904
2022-10-13,3362.3975939179
2022-10-14,3381.7260621896
2022-10-17,3441.6388815657
2022-10-18,3463.826165978
2022-10-19,3471.2439674898
2022-10-20,3492.8450262418
2022-10-21,3476.6327228563
2022-10-24,3527.7899207981
2022-10-25,3585.5783849307
