Date,EONIA_ESTR
2009-03-04,1.198
2009-03-05,1.192
2009-03-06,1.176
2009-03-09,1.1580000000000001
2009-03-10,1.25
2009-03-11,0.76
2009-03-12,0.766
2009-03-13,0.77
2009-03-16,0.78
2009-03-17,0.8
2009-03-18,0.803
2009-03-19,0.8160000000000001
2009-03-20,0.8350000000000001
2009-03-23,0.8520000000000001
2009-03-24,0.8460000000000001
2009-03-25,0.886
2009-03-26,0.894
2009-03-27,0.887
2009-03-30,0.879
2009-03-31,1.551
2009-04-01,0.875
2009-04-02,0.806
2009-04-03,0.741
2009-04-06,0.7010000000000001
2009-04-07,0.921
2009-04-08,0.773
2009-04-09,0.873
2009-04-14,0.806
2009-04-15,0.8350000000000001
2009-04-16,0.889
2009-04-17,0.879
2009-04-20,0.893
2009-04-21,0.915
2009-04-22,0.869
2009-04-23,0.768
2009-04-24,0.614
2009-04-27,0.553
2009-04-28,0.49799999999999994
2009-04-29,0.426
2009-04-30,0.503
2009-05-04,0.415
2009-05-05,0.438
2009-05-06,0.447
2009-05-07,0.434
2009-05-08,0.427
2009-05-11,0.40099999999999997
2009-05-12,0.766
2009-05-13,0.644
2009-05-14,0.632
2009-05-15,0.643
2009-05-18,0.684
2009-05-19,0.753
2009-05-20,0.8370000000000001
2009-05-21,0.8390000000000001
2009-05-22,0.9970000000000001
2009-05-25,1.0370000000000001
2009-05-26,1.061
2009-05-27,0.925
2009-05-28,0.8160000000000001
2009-05-29,0.746
2009-06-01,0.6020000000000001
2009-06-02,0.522
2009-06-03,0.49499999999999994
2009-06-04,0.49599999999999994
2009-06-05,0.465
2009-06-08,0.417
2009-06-09,0.652
2009-06-10,0.7120000000000001
2009-06-11,0.7030000000000001
2009-06-12,0.752
2009-06-15,0.762
2009-06-16,0.771
2009-06-17,0.767
2009-06-18,0.758
2009-06-19,0.7080000000000001
2009-06-22,0.675
2009-06-23,0.667
2009-06-24,1.301
2009-06-25,0.347
2009-06-26,0.303
2009-06-29,0.296
2009-06-30,0.316
2009-07-01,0.25899999999999995
2009-07-02,0.27499999999999997
2009-07-03,0.243
2009-07-06,0.247
2009-07-07,0.39099999999999996
2009-07-08,0.27699999999999997
2009-07-09,0.27499999999999997
2009-07-10,0.255
2009-07-13,0.26799999999999996
2009-07-14,0.27799999999999997
2009-07-15,0.25999999999999995
2009-07-16,0.27299999999999996
2009-07-17,0.27099999999999996
2009-07-20,0.26899999999999996
2009-07-21,0.27999999999999997
2009-07-22,0.28099999999999997
2009-07-23,0.26999999999999996
2009-07-24,0.26099999999999995
2009-07-27,0.25999999999999995
2009-07-28,0.26399999999999996
2009-07-29,0.26399999999999996
2009-07-30,0.27499999999999997
2009-07-31,0.27299999999999996
2009-08-03,0.26099999999999995
2009-08-04,0.26599999999999996
2009-08-05,0.258
2009-08-06,0.249
2009-08-07,0.256
2009-08-10,0.247
2009-08-11,0.38799999999999996
2009-08-12,0.254
2009-08-13,0.257
2009-08-14,0.253
2009-08-17,0.26299999999999996
2009-08-18,0.25999999999999995
2009-08-19,0.258
2009-08-20,0.248
2009-08-21,0.255
2009-08-24,0.26199999999999996
2009-08-25,0.26099999999999995
2009-08-26,0.256
2009-08-27,0.257
2009-08-28,0.249
2009-08-31,0.254
2009-09-01,0.249
2009-09-02,0.249
2009-09-03,0.244
2009-09-04,0.248
2009-09-07,0.253
2009-09-08,0.45
2009-09-09,0.247
2009-09-10,0.253
2009-09-11,0.255
2009-09-14,0.26499999999999996
2009-09-15,0.26999999999999996
2009-09-16,0.284
2009-09-17,0.27399999999999997
2009-09-18,0.28099999999999997
2009-09-21,0.26499999999999996
2009-09-22,0.26999999999999996
2009-09-23,0.25899999999999995
2009-09-24,0.26199999999999996
2009-09-25,0.257
2009-09-28,0.26799999999999996
2009-09-29,0.26899999999999996
2009-09-30,0.448
2009-10-01,0.255
2009-10-02,0.27599999999999997
2009-10-05,0.26899999999999996
2009-10-06,0.285
2009-10-07,0.251
2009-10-08,0.245
2009-10-09,0.248
2009-10-12,0.25
2009-10-13,0.48499999999999993
2009-10-14,0.282
2009-10-15,0.255
2009-10-16,0.258
2009-10-19,0.26499999999999996
2009-10-20,0.26699999999999996
2009-10-21,0.26199999999999996
2009-10-22,0.26199999999999996
2009-10-23,0.258
2009-10-26,0.255
2009-10-27,0.254
2009-10-28,0.26399999999999996
2009-10-29,0.26299999999999996
2009-10-30,0.312
2009-11-02,0.243
2009-11-03,0.239
2009-11-04,0.246
2009-11-05,0.248
2009-11-06,0.241
2009-11-09,0.246
2009-11-10,0.605
2009-11-11,0.254
2009-11-12,0.258
2009-11-13,0.27099999999999996
2009-11-16,0.26199999999999996
2009-11-17,0.25899999999999995
2009-11-18,0.26499999999999996
2009-11-19,0.26499999999999996
2009-11-20,0.26499999999999996
2009-11-23,0.26499999999999996
2009-11-24,0.26099999999999995
2009-11-25,0.26399999999999996
2009-11-26,0.26999999999999996
2009-11-27,0.257
2009-11-30,0.34099999999999997
2009-12-01,0.25899999999999995
2009-12-02,0.26399999999999996
2009-12-03,0.251
2009-12-04,0.254
2009-12-07,0.557
2009-12-08,0.26599999999999996
2009-12-09,0.26699999999999996
2009-12-10,0.26599999999999996
2009-12-11,0.26799999999999996
2009-12-14,0.26699999999999996
2009-12-15,0.26699999999999996
2009-12-16,0.26199999999999996
2009-12-17,0.258
2009-12-18,0.258
2009-12-21,0.247
2009-12-22,0.238
2009-12-23,0.21399999999999997
2009-12-24,0.21699999999999997
2009-12-28,0.249
2009-12-29,0.241
2009-12-30,0.236
2009-12-31,0.32499999999999996
2010-01-04,0.256
2010-01-05,0.24
2010-01-06,0.237
2010-01-07,0.26599999999999996
2010-01-08,0.26199999999999996
2010-01-11,0.251
2010-01-12,0.248
2010-01-13,0.24
2010-01-14,0.23299999999999998
2010-01-15,0.23099999999999998
2010-01-18,0.243
2010-01-19,0.49999999999999994
2010-01-20,0.25
2010-01-21,0.242
2010-01-22,0.237
2010-01-25,0.254
2010-01-26,0.246
2010-01-27,0.25
2010-01-28,0.253
2010-01-29,0.241
2010-02-01,0.235
2010-02-02,0.245
2010-02-03,0.238
2010-02-04,0.23299999999999998
2010-02-05,0.22699999999999998
2010-02-08,0.22999999999999998
2010-02-09,0.557
2010-02-10,0.235
2010-02-11,0.23299999999999998
2010-02-12,0.23299999999999998
2010-02-15,0.23399999999999999
2010-02-16,0.235
2010-02-17,0.237
2010-02-18,0.244
2010-02-19,0.245
2010-02-22,0.25
2010-02-23,0.253
2010-02-24,0.256
2010-02-25,0.258
2010-02-26,0.23399999999999999
2010-03-01,0.22899999999999998
2010-03-02,0.23399999999999999
2010-03-03,0.23399999999999999
2010-03-04,0.239
2010-03-05,0.23099999999999998
2010-03-08,0.22699999999999998
2010-03-09,0.558
2010-03-10,0.241
2010-03-11,0.26099999999999995
2010-03-12,0.252
2010-03-15,0.248
2010-03-16,0.236
2010-03-17,0.243
2010-03-18,0.247
2010-03-19,0.253
2010-03-22,0.257
2010-03-23,0.26299999999999996
2010-03-24,0.245
2010-03-25,0.258
2010-03-26,0.249
2010-03-29,0.257
2010-03-30,0.26299999999999996
2010-03-31,0.316
2010-04-01,0.24
2010-04-06,0.23399999999999999
2010-04-07,0.244
2010-04-08,0.247
2010-04-09,0.24
2010-04-12,0.257
2010-04-13,0.5730000000000001
2010-04-14,0.252
2010-04-15,0.253
2010-04-16,0.249
2010-04-19,0.254
2010-04-20,0.258
2010-04-21,0.258
2010-04-22,0.254
2010-04-23,0.253
2010-04-26,0.25999999999999995
2010-04-27,0.26099999999999995
2010-04-28,0.26199999999999996
2010-04-29,0.26399999999999996
2010-04-30,0.252
2010-05-03,0.254
2010-05-04,0.255
2010-05-05,0.25899999999999995
2010-05-06,0.25
2010-05-07,0.236
2010-05-10,0.256
2010-05-11,0.56
2010-05-12,0.22199999999999998
2010-05-13,0.22199999999999998
2010-05-14,0.254
2010-05-17,0.24
2010-05-18,0.242
2010-05-19,0.244
2010-05-20,0.257
2010-05-21,0.21799999999999997
2010-05-24,0.21799999999999997
2010-05-25,0.252
2010-05-26,0.254
2010-05-27,0.246
2010-05-28,0.253
2010-05-31,0.245
2010-06-01,0.244
2010-06-02,0.21499999999999997
2010-06-03,0.20999999999999996
2010-06-04,0.237
2010-06-07,0.239
2010-06-08,0.23299999999999998
2010-06-09,0.247
2010-06-10,0.249
2010-06-11,0.241
2010-06-14,0.23299999999999998
2010-06-15,0.5800000000000001
2010-06-16,0.256
2010-06-17,0.26899999999999996
2010-06-18,0.283
2010-06-21,0.26199999999999996
2010-06-22,0.26499999999999996
2010-06-23,0.243
2010-06-24,0.244
2010-06-25,0.236
2010-06-28,0.241
2010-06-29,0.24
2010-06-30,0.457
2010-07-01,0.39499999999999996
2010-07-02,0.352
2010-07-05,0.32
2010-07-06,0.33899999999999997
2010-07-07,0.32899999999999996
2010-07-08,0.313
2010-07-09,0.309
2010-07-12,0.308
2010-07-13,0.665
2010-07-14,0.359
2010-07-15,0.40299999999999997
2010-07-16,0.47100000000000003
2010-07-19,0.47000000000000003
2010-07-20,0.46900000000000003
2010-07-21,0.443
2010-07-22,0.439
2010-07-23,0.415
2010-07-26,0.412
2010-07-27,0.40499999999999997
2010-07-28,0.39299999999999996
2010-07-29,0.368
2010-07-30,0.33799999999999997
2010-08-02,0.314
2010-08-03,0.292
2010-08-04,0.27999999999999997
2010-08-05,0.27799999999999997
2010-08-06,0.26399999999999996
2010-08-09,0.25899999999999995
2010-08-10,0.684
2010-08-11,0.39199999999999996
2010-08-12,0.379
2010-08-13,0.364
2010-08-16,0.363
2010-08-17,0.358
2010-08-18,0.355
2010-08-19,0.345
2010-08-20,0.34299999999999997
2010-08-23,0.33799999999999997
2010-08-24,0.32499999999999996
2010-08-25,0.32599999999999996
2010-08-26,0.32299999999999995
2010-08-27,0.305
2010-08-30,0.299
2010-08-31,0.307
2010-09-01,0.285
2010-09-02,0.27899999999999997
2010-09-03,0.27499999999999997
2010-09-06,0.292
2010-09-07,0.61
2010-09-08,0.33799999999999997
2010-09-09,0.33399999999999996
2010-09-10,0.32999999999999996
2010-09-13,0.33699999999999997
2010-09-14,0.353
2010-09-15,0.37
2010-09-16,0.37
2010-09-17,0.363
2010-09-20,0.361
2010-09-21,0.355
2010-09-22,0.353
2010-09-23,0.354
2010-09-24,0.349
2010-09-27,0.345
2010-09-28,0.33999999999999997
2010-09-29,0.32299999999999995
2010-09-30,0.793
2010-10-01,0.636
2010-10-04,0.5850000000000001
2010-10-05,0.431
2010-10-06,0.353
2010-10-07,0.317
2010-10-08,0.311
2010-10-11,0.305
2010-10-12,0.677
2010-10-13,0.641
2010-10-14,0.657
2010-10-15,0.66
2010-10-18,0.6930000000000001
2010-10-19,0.7250000000000001
2010-10-20,0.758
2010-10-21,0.777
2010-10-22,0.764
2010-10-25,0.774
2010-10-26,0.775
2010-10-27,0.764
2010-10-28,0.7000000000000001
2010-10-29,0.639
2010-11-01,0.5980000000000001
2010-11-02,0.5790000000000001
2010-11-03,0.49399999999999994
2010-11-04,0.371
2010-11-05,0.27999999999999997
2010-11-08,0.286
2010-11-09,0.644
2010-11-10,0.7200000000000001
2010-11-11,0.7130000000000001
2010-11-12,0.7060000000000001
2010-11-15,0.679
2010-11-16,0.66
2010-11-17,0.622
2010-11-18,0.547
2010-11-19,0.46
2010-11-22,0.436
2010-11-23,0.429
2010-11-24,0.39699999999999996
2010-11-25,0.38899999999999996
2010-11-26,0.361
2010-11-29,0.34299999999999997
2010-11-30,0.454
2010-12-01,0.383
2010-12-02,0.377
2010-12-03,0.32899999999999996
2010-12-06,0.301
2010-12-07,0.653
2010-12-08,0.636
2010-12-09,0.561
2010-12-10,0.542
2010-12-13,0.503
2010-12-14,0.4809999999999999
2010-12-15,0.423
2010-12-16,0.368
2010-12-17,0.347
2010-12-20,0.313
2010-12-21,0.306
2010-12-22,0.294
2010-12-23,0.27099999999999996
2010-12-24,0.311
2010-12-27,0.356
2010-12-28,0.362
2010-12-29,0.345
2010-12-30,0.308
2010-12-31,0.732
2011-01-03,0.33599999999999997
2011-01-04,0.33699999999999997
2011-01-05,0.312
2011-01-06,0.294
2011-01-07,0.295
2011-01-10,0.304
2011-01-11,0.291
2011-01-12,0.291
2011-01-13,0.29
2011-01-14,0.27599999999999997
2011-01-17,0.282
2011-01-18,0.729
2011-01-19,0.62
2011-01-20,0.628
2011-01-21,0.739
2011-01-24,0.8310000000000001
2011-01-25,0.95
2011-01-26,1.087
2011-01-27,0.978
2011-01-28,0.9550000000000001
2011-01-31,1.228
2011-02-01,1.233
2011-02-02,0.7070000000000001
2011-02-03,0.441
2011-02-04,0.27999999999999997
2011-02-07,0.26199999999999996
2011-02-08,0.5920000000000001
2011-02-09,1.008
2011-02-10,0.938
2011-02-11,0.8390000000000001
2011-02-14,0.742
2011-02-15,0.664
2011-02-16,0.615
2011-02-17,0.54
2011-02-18,0.419
2011-02-21,0.412
2011-02-22,0.446
2011-02-23,0.5760000000000001
2011-02-24,0.5810000000000001
2011-02-25,0.543
2011-02-28,0.604
2011-03-01,0.517
2011-03-02,0.38699999999999996
2011-03-03,0.291
2011-03-04,0.296
2011-03-07,0.362
2011-03-08,0.7220000000000001
2011-03-09,0.755
2011-03-10,0.7140000000000001
2011-03-11,0.662
2011-03-14,0.645
2011-03-15,0.633
2011-03-16,0.621
2011-03-17,0.615
2011-03-18,0.625
2011-03-21,0.61
2011-03-22,0.607
2011-03-23,0.61
2011-03-24,0.5870000000000001
2011-03-25,0.55
2011-03-28,0.537
2011-03-29,0.527
2011-03-30,0.505
2011-03-31,0.8170000000000001
2011-04-01,0.503
2011-04-04,0.49499999999999994
2011-04-05,0.49799999999999994
2011-04-06,0.47400000000000003
2011-04-07,0.46900000000000003
2011-04-08,0.455
2011-04-11,0.446
2011-04-12,0.7170000000000001
2011-04-13,1.054
2011-04-14,1.061
2011-04-15,1.055
2011-04-18,1.044
2011-04-19,1.046
2011-04-20,1.1300000000000001
2011-04-21,1.349
2011-04-26,1.212
2011-04-27,1.201
2011-04-28,1.197
2011-04-29,1.335
2011-05-02,1.204
2011-05-03,1.175
2011-05-04,0.96
2011-05-05,0.769
2011-05-06,0.505
2011-05-09,0.51
2011-05-10,0.8420000000000001
2011-05-11,0.966
2011-05-12,0.976
2011-05-13,1.0250000000000001
2011-05-16,1.044
2011-05-17,1.048
2011-05-18,1.067
2011-05-19,1.076
2011-05-20,1.073
2011-05-23,1.075
2011-05-24,1.053
2011-05-25,1.04
2011-05-26,0.99
2011-05-27,0.8360000000000001
2011-05-30,0.762
2011-05-31,0.868
2011-06-01,0.764
2011-06-02,0.791
2011-06-03,0.801
2011-06-06,0.795
2011-06-07,0.8130000000000001
2011-06-08,0.98
2011-06-09,1.211
2011-06-10,1.464
2011-06-13,1.319
2011-06-14,1.1
2011-06-15,1.184
2011-06-16,1.218
2011-06-17,1.2530000000000001
2011-06-20,1.2510000000000001
2011-06-21,1.222
2011-06-22,1.006
2011-06-23,0.861
2011-06-24,0.773
2011-06-27,0.761
2011-06-28,0.754
2011-06-29,0.908
2011-06-30,1.6300000000000001
2011-07-01,0.8240000000000001
2011-07-04,0.73
2011-07-05,0.622
2011-07-06,0.513
2011-07-07,0.511
2011-07-08,0.507
2011-07-11,0.515
2011-07-12,0.931
2011-07-13,1.391
2011-07-14,1.3760000000000001
2011-07-15,1.399
2011-07-18,1.4040000000000001
2011-07-19,1.3820000000000001
2011-07-20,1.115
2011-07-21,0.9930000000000001
2011-07-22,0.885
2011-07-25,0.89
2011-07-26,0.906
2011-07-27,0.868
2011-07-28,0.8140000000000001
2011-07-29,0.887
2011-08-01,0.8270000000000001
2011-08-02,0.856
2011-08-03,0.773
2011-08-04,0.766
2011-08-05,0.761
2011-08-08,0.775
2011-08-09,1.1260000000000001
2011-08-10,0.921
2011-08-11,0.8180000000000001
2011-08-12,0.795
2011-08-15,0.789
2011-08-16,0.8
2011-08-17,0.791
2011-08-18,0.798
2011-08-19,0.805
2011-08-22,0.8230000000000001
2011-08-23,0.8150000000000001
2011-08-24,0.811
2011-08-25,0.805
2011-08-26,0.789
2011-08-29,0.784
2011-08-30,0.78
2011-08-31,0.87
2011-09-01,0.799
2011-09-02,0.783
2011-09-05,0.788
2011-09-06,0.786
2011-09-07,0.785
2011-09-08,0.778
2011-09-09,0.765
2011-09-12,0.772
2011-09-13,1.129
2011-09-14,0.8450000000000001
2011-09-15,0.867
2011-09-16,1.0270000000000001
2011-09-19,0.956
2011-09-20,0.976
2011-09-21,0.976
2011-09-22,0.9550000000000001
2011-09-23,0.97
2011-09-26,0.9730000000000001
2011-09-27,0.986
2011-09-28,0.984
2011-09-29,0.972
2011-09-30,1.3780000000000001
2011-10-03,0.986
2011-10-04,0.912
2011-10-05,0.885
2011-10-06,0.862
2011-10-07,0.8340000000000001
2011-10-10,0.807
2011-10-11,1.135
2011-10-12,0.901
2011-10-13,0.873
2011-10-14,0.8450000000000001
2011-10-17,0.8430000000000001
2011-10-18,0.8390000000000001
2011-10-19,0.864
2011-10-20,0.8470000000000001
2011-10-21,0.8520000000000001
2011-10-24,0.8490000000000001
2011-10-25,0.8470000000000001
2011-10-26,0.861
2011-10-27,0.8380000000000001
2011-10-28,0.8340000000000001
2011-10-31,0.8520000000000001
2011-11-01,0.787
2011-11-02,0.8140000000000001
2011-11-03,0.8240000000000001
2011-11-04,0.807
2011-11-07,0.8
2011-11-08,1.1340000000000001
2011-11-09,0.684
2011-11-10,0.651
2011-11-11,0.648
2011-11-14,0.653
2011-11-15,0.648
2011-11-16,0.643
2011-11-17,0.624
2011-11-18,0.637
2011-11-21,0.62
2011-11-22,0.639
2011-11-23,0.637
2011-11-24,0.634
2011-11-25,0.645
2011-11-28,0.628
2011-11-29,0.633
2011-11-30,0.7200000000000001
2011-12-01,0.651
2011-12-02,0.64
2011-12-05,0.648
2011-12-06,0.67
2011-12-07,0.662
2011-12-08,0.642
2011-12-09,0.65
2011-12-12,0.611
2011-12-13,0.933
2011-12-14,0.49399999999999994
2011-12-15,0.48599999999999993
2011-12-16,0.48399999999999993
2011-12-19,0.49799999999999994
2011-12-20,0.52
2011-12-21,0.526
2011-12-22,0.424
2011-12-23,0.33699999999999997
2011-12-27,0.33199999999999996
2011-12-28,0.317
2011-12-29,0.314
2011-12-30,0.544
2012-01-02,0.305
2012-01-03,0.311
2012-01-04,0.31
2012-01-05,0.284
2012-01-06,0.27199999999999996
2012-01-09,0.287
2012-01-10,0.286
2012-01-11,0.29
2012-01-12,0.293
2012-01-13,0.3
2012-01-16,0.301
2012-01-17,0.294
2012-01-18,0.306
2012-01-19,0.289
2012-01-20,0.309
2012-01-23,0.286
2012-01-24,0.293
2012-01-25,0.294
2012-01-26,0.292
2012-01-27,0.294
2012-01-30,0.3
2012-01-31,0.295
2012-02-01,0.27799999999999997
2012-02-02,0.28099999999999997
2012-02-03,0.292
2012-02-06,0.28099999999999997
2012-02-07,0.282
2012-02-08,0.27699999999999997
2012-02-09,0.282
2012-02-10,0.27699999999999997
2012-02-13,0.27899999999999997
2012-02-14,0.286
2012-02-15,0.286
2012-02-16,0.286
2012-02-17,0.27899999999999997
2012-02-20,0.27499999999999997
2012-02-21,0.27699999999999997
2012-02-22,0.27399999999999997
2012-02-23,0.27899999999999997
2012-02-24,0.283
2012-02-27,0.27499999999999997
2012-02-28,0.27499999999999997
2012-02-29,0.289
2012-03-01,0.285
2012-03-02,0.27499999999999997
2012-03-05,0.26599999999999996
2012-03-06,0.257
2012-03-07,0.26999999999999996
2012-03-08,0.27399999999999997
2012-03-09,0.27699999999999997
2012-03-12,0.26999999999999996
2012-03-13,0.26999999999999996
2012-03-14,0.27799999999999997
2012-03-15,0.27099999999999996
2012-03-16,0.27599999999999997
2012-03-19,0.27399999999999997
2012-03-20,0.26499999999999996
2012-03-21,0.26299999999999996
2012-03-22,0.26699999999999996
2012-03-23,0.27399999999999997
2012-03-26,0.26399999999999996
2012-03-27,0.26799999999999996
2012-03-28,0.26699999999999996
2012-03-29,0.26399999999999996
2012-03-30,0.303
2012-04-02,0.26199999999999996
2012-04-03,0.258
2012-04-04,0.26799999999999996
2012-04-05,0.26699999999999996
2012-04-10,0.26199999999999996
2012-04-11,0.26499999999999996
2012-04-12,0.256
2012-04-13,0.26099999999999995
2012-04-16,0.26099999999999995
2012-04-17,0.26399999999999996
2012-04-18,0.26099999999999995
2012-04-19,0.26199999999999996
2012-04-20,0.25899999999999995
2012-04-23,0.253
2012-04-24,0.253
2012-04-25,0.252
2012-04-26,0.258
2012-04-27,0.26099999999999995
2012-04-30,0.25899999999999995
2012-05-02,0.258
2012-05-03,0.258
2012-05-04,0.258
2012-05-07,0.26299999999999996
2012-05-08,0.26099999999999995
2012-05-09,0.25899999999999995
2012-05-10,0.26299999999999996
2012-05-11,0.256
2012-05-14,0.26099999999999995
2012-05-15,0.255
2012-05-16,0.245
2012-05-17,0.235
2012-05-18,0.252
2012-05-21,0.252
2012-05-22,0.251
2012-05-23,0.25
2012-05-24,0.25
2012-05-25,0.238
2012-05-28,0.237
2012-05-29,0.25
2012-05-30,0.248
2012-05-31,0.244
2012-06-01,0.252
2012-06-04,0.247
2012-06-05,0.25
2012-06-06,0.22499999999999998
2012-06-07,0.22699999999999998
2012-06-08,0.246
2012-06-11,0.251
2012-06-12,0.251
2012-06-13,0.25
2012-06-14,0.246
2012-06-15,0.244
2012-06-18,0.249
2012-06-19,0.248
2012-06-20,0.241
2012-06-21,0.244
2012-06-22,0.24
2012-06-25,0.243
2012-06-26,0.245
2012-06-27,0.246
2012-06-28,0.246
2012-06-29,0.297
2012-07-02,0.244
2012-07-03,0.247
2012-07-04,0.247
2012-07-05,0.246
2012-07-06,0.244
2012-07-09,0.24
2012-07-10,0.238
2012-07-11,0.046
2012-07-12,0.043
2012-07-13,0.032
2012-07-16,0.028999999999999998
2012-07-17,0.03399999999999999
2012-07-18,0.03399999999999999
2012-07-19,0.03499999999999999
2012-07-20,0.03
2012-07-23,0.031
2012-07-24,0.027999999999999997
2012-07-25,0.028999999999999998
2012-07-26,0.026999999999999996
2012-07-27,0.025999999999999995
2012-07-30,0.026999999999999996
2012-07-31,0.025999999999999995
2012-08-01,0.026999999999999996
2012-08-02,0.023999999999999994
2012-08-03,0.025999999999999995
2012-08-06,0.023999999999999994
2012-08-07,0.025999999999999995
2012-08-08,0.031
2012-08-09,0.03799999999999999
2012-08-10,0.03
2012-08-13,0.026999999999999996
2012-08-14,0.024999999999999994
2012-08-15,0.026999999999999996
2012-08-16,0.025999999999999995
2012-08-17,0.026999999999999996
2012-08-20,0.023999999999999994
2012-08-21,0.017999999999999988
2012-08-22,0.017999999999999988
2012-08-23,0.022999999999999993
2012-08-24,0.021999999999999992
2012-08-27,0.024999999999999994
2012-08-28,0.025999999999999995
2012-08-29,0.016999999999999987
2012-08-30,0.02099999999999999
2012-08-31,0.024999999999999994
2012-09-03,0.022999999999999993
2012-09-04,0.016999999999999987
2012-09-05,0.021999999999999992
2012-09-06,0.022999999999999993
2012-09-07,0.01999999999999999
2012-09-10,0.016
2012-09-11,0.015
2012-09-12,0.016
2012-09-13,0.017999999999999988
2012-09-14,0.009999999999999995
2012-09-17,0.00399999999999999
2012-09-18,0.015
2012-09-19,0.0049999999999999906
2012-09-20,0.011999999999999997
2012-09-21,0.009999999999999995
2012-09-24,0.009999999999999995
2012-09-25,0.006999999999999992
2012-09-26,0.010999999999999996
2012-09-27,0.009999999999999995
2012-09-28,0.021999999999999992
2012-10-01,0.009999999999999995
2012-10-02,0.001999999999999988
2012-10-03,0.0
2012-10-04,0.009999999999999995
2012-10-05,0.007999999999999993
2012-10-08,0.008999999999999994
2012-10-09,0.0059999999999999915
2012-10-10,0.006999999999999992
2012-10-11,0.009999999999999995
2012-10-12,0.006999999999999992
2012-10-15,0.010999999999999996
2012-10-16,0.0059999999999999915
2012-10-17,0.007999999999999993
2012-10-18,0.007999999999999993
2012-10-19,0.009999999999999995
2012-10-22,0.006999999999999992
2012-10-23,0.002999999999999989
2012-10-24,0.00399999999999999
2012-10-25,0.00399999999999999
2012-10-26,0.000999999999999987
2012-10-29,0.00399999999999999
2012-10-30,0.002999999999999989
2012-10-31,-0.007000000000000006
2012-11-01,-0.006000000000000005
2012-11-02,0.0049999999999999906
2012-11-05,0.00399999999999999
2012-11-06,0.0049999999999999906
2012-11-07,0.0049999999999999906
2012-11-08,0.001999999999999988
2012-11-09,-0.013000000000000012
2012-11-12,-0.0030000000000000027
2012-11-13,-0.0050000000000000044
2012-11-14,-0.008000000000000007
2012-11-15,-0.007000000000000006
2012-11-16,-0.006000000000000005
2012-11-19,-0.008000000000000007
2012-11-20,-0.01100000000000001
2012-11-21,-0.013000000000000012
2012-11-22,-0.014000000000000012
2012-11-23,-0.01100000000000001
2012-11-26,-0.013000000000000012
2012-11-27,-0.013000000000000012
2012-11-28,-0.01200000000000001
2012-11-29,-0.013000000000000012
2012-11-30,-0.008000000000000007
2012-12-03,-0.008000000000000007
2012-12-04,-0.01200000000000001
2012-12-05,-0.016
2012-12-06,-0.013000000000000012
2012-12-07,-0.013000000000000012
2012-12-10,-0.016
2012-12-11,-0.018000000000000002
2012-12-12,-0.019000000000000003
2012-12-13,-0.014000000000000012
2012-12-14,-0.01100000000000001
2012-12-17,-0.014000000000000012
2012-12-18,-0.013000000000000012
2012-12-19,-0.015
2012-12-20,-0.016
2012-12-21,-0.02500000000000001
2012-12-24,-0.024000000000000007
2012-12-27,-0.013000000000000012
2012-12-28,-0.006000000000000005
2012-12-31,0.046
2013-01-02,-0.023000000000000007
2013-01-03,-0.019000000000000003
2013-01-04,-0.017
2013-01-07,-0.019000000000000003
2013-01-08,-0.018000000000000002
2013-01-09,-0.016
2013-01-10,-0.016
2013-01-11,-0.018000000000000002
2013-01-14,-0.020000000000000004
2013-01-15,-0.021000000000000005
2013-01-16,-0.018000000000000002
2013-01-17,-0.017
2013-01-18,-0.017
2013-01-21,-0.017
2013-01-22,-0.016
2013-01-23,-0.017
2013-01-24,-0.017
2013-01-25,-0.014000000000000012
2013-01-28,-0.01200000000000001
2013-01-29,-0.01100000000000001
2013-01-30,-0.0040000000000000036
2013-01-31,-0.0050000000000000044
2013-02-01,-0.0040000000000000036
2013-02-04,-0.006000000000000005
2013-02-05,-0.01100000000000001
2013-02-06,-0.018000000000000002
2013-02-07,-0.017
2013-02-08,-0.017
2013-02-11,-0.013000000000000012
2013-02-12,-0.01200000000000001
2013-02-13,-0.021000000000000005
2013-02-14,-0.019000000000000003
2013-02-15,-0.02500000000000001
2013-02-18,-0.027000000000000003
2013-02-19,-0.023000000000000007
2013-02-20,-0.016
2013-02-21,-0.015
2013-02-22,-0.014000000000000012
2013-02-25,-0.021000000000000005
2013-02-26,-0.020000000000000004
2013-02-27,-0.029000000000000005
2013-02-28,-0.019000000000000003
2013-03-01,-0.02600000000000001
2013-03-04,-0.02500000000000001
2013-03-05,-0.024000000000000007
2013-03-06,-0.015
2013-03-07,-0.022000000000000006
2013-03-08,-0.02500000000000001
2013-03-11,-0.021000000000000005
2013-03-12,-0.017
2013-03-13,-0.017
2013-03-14,-0.017
2013-03-15,-0.015
2013-03-18,-0.016
2013-03-19,-0.021000000000000005
2013-03-20,-0.020000000000000004
2013-03-21,-0.023000000000000007
2013-03-22,-0.024000000000000007
2013-03-25,-0.021000000000000005
2013-03-26,-0.021000000000000005
2013-03-27,-0.018000000000000002
2013-03-28,0.026999999999999996
2013-04-02,-0.015
