model,Date,rel_day,error,event_name
LSTM1Y,2008-08-18,-34.0,-0.26994908,2008 Financial Crisis
LSTM1Y,2008-08-19,-33.0,2.2330995,2008 Financial Crisis
LSTM1Y,2008-08-20,-32.0,-0.8261452,2008 Financial Crisis
LSTM1Y,2008-08-21,-31.0,1.0028245,2008 Financial Crisis
LSTM1Y,2008-08-22,-30.0,-2.1853995,2008 Financial Crisis
LSTM1Y,2008-08-25,-29.0,0.5979876,2008 Financial Crisis
LSTM1Y,2008-08-26,-28.0,-0.80575156,2008 Financial Crisis
LSTM1Y,2008-08-27,-27.0,-0.21915731,2008 Financial Crisis
LSTM1Y,2008-08-28,-26.0,-2.1328094,2008 Financial Crisis
LSTM1Y,2008-08-29,-25.0,-0.47172475,2008 Financial Crisis
LSTM1Y,2008-09-01,-24.0,-0.24569356,2008 Financial Crisis
LSTM1Y,2008-09-02,-23.0,-1.8223865,2008 Financial Crisis
LSTM1Y,2008-09-03,-22.0,0.9977169,2008 Financial Crisis
LSTM1Y,2008-09-04,-21.0,2.5020556,2008 Financial Crisis
LSTM1Y,2008-09-05,-20.0,2.4109395,2008 Financial Crisis
LSTM1Y,2008-09-08,-19.0,-3.2982662,2008 Financial Crisis
LSTM1Y,2008-09-09,-18.0,0.3384036,2008 Financial Crisis
LSTM1Y,2008-09-10,-17.0,0.32698318,2008 Financial Crisis
LSTM1Y,2008-09-11,-16.0,0.19970447,2008 Financial Crisis
LSTM1Y,2008-09-12,-15.0,-1.983552,2008 Financial Crisis
LSTM1Y,2008-09-15,-14.0,3.4466531,2008 Financial Crisis
LSTM1Y,2008-09-16,-13.0,1.6133168,2008 Financial Crisis
LSTM1Y,2008-09-17,-12.0,2.1388407,2008 Financial Crisis
LSTM1Y,2008-09-18,-11.0,0.37386507,2008 Financial Crisis
LSTM1Y,2008-09-19,-10.0,-8.700579,2008 Financial Crisis
LSTM1Y,2008-09-22,-9.0,2.343873,2008 Financial Crisis
LSTM1Y,2008-09-23,-8.0,1.2531923,2008 Financial Crisis
LSTM1Y,2008-09-24,-7.0,0.6598207,2008 Financial Crisis
LSTM1Y,2008-09-25,-6.0,-2.8190143,2008 Financial Crisis
LSTM1Y,2008-09-26,-5.0,1.5772325,2008 Financial Crisis
LSTM1Y,2008-09-29,-4.0,4.675722,2008 Financial Crisis
LSTM1Y,2008-09-30,-3.0,-1.1858244,2008 Financial Crisis
LSTM1Y,2008-10-01,-2.0,-1.2810533,2008 Financial Crisis
LSTM1Y,2008-10-02,-1.0,1.717309,2008 Financial Crisis
LSTM1Y,2008-10-03,0.0,-3.8832655,2008 Financial Crisis
LSTM1Y,2008-10-06,1.0,7.6313086,2008 Financial Crisis
LSTM1Y,2008-10-07,2.0,-0.7564024,2008 Financial Crisis
LSTM1Y,2008-10-08,3.0,6.1001163,2008 Financial Crisis
LSTM1Y,2008-10-09,4.0,2.3714044,2008 Financial Crisis
LSTM1Y,2008-10-10,5.0,7.675401,2008 Financial Crisis
LSTM1Y,2008-10-13,6.0,-11.267359,2008 Financial Crisis
LSTM1Y,2008-10-14,7.0,-2.6081839,2008 Financial Crisis
LSTM1Y,2008-10-15,8.0,6.5073223,2008 Financial Crisis
LSTM1Y,2008-10-16,9.0,5.740514,2008 Financial Crisis
LSTM1Y,2008-10-17,10.0,-4.6091137,2008 Financial Crisis
LSTM1Y,2008-10-20,11.0,-3.2105007,2008 Financial Crisis
LSTM1Y,2008-10-21,12.0,0.52338594,2008 Financial Crisis
LSTM1Y,2008-10-22,13.0,5.336865,2008 Financial Crisis
LSTM1Y,2008-10-23,14.0,0.17188667,2008 Financial Crisis
LSTM1Y,2008-10-24,15.0,4.868576,2008 Financial Crisis
LSTM1Y,2008-10-27,16.0,1.8230268,2008 Financial Crisis
LSTM1Y,2008-10-28,17.0,-3.784649,2008 Financial Crisis
LSTM1Y,2008-10-29,18.0,-5.4938455,2008 Financial Crisis
LSTM1Y,2008-10-30,19.0,-0.40177986,2008 Financial Crisis
LSTM1Y,2008-10-31,20.0,-2.3135223,2008 Financial Crisis
LSTM1Y,2008-11-03,21.0,-0.6913704,2008 Financial Crisis
LSTM1Y,2008-11-04,22.0,-5.5215125,2008 Financial Crisis
LSTM1Y,2008-11-05,23.0,1.690703,2008 Financial Crisis
LSTM1Y,2008-11-06,24.0,6.42462,2008 Financial Crisis
LSTM1Y,2008-11-07,25.0,-2.084763,2008 Financial Crisis
LSTM1Y,2008-11-10,26.0,-0.7350488,2008 Financial Crisis
LSTM1Y,2008-11-11,27.0,5.6253247,2008 Financial Crisis
LSTM1Y,2008-11-12,28.0,3.5571806,2008 Financial Crisis
LSTM1Y,2008-11-13,29.0,-0.8642036,2008 Financial Crisis
LSTM1Y,2008-11-14,30.0,-0.7204171,2008 Financial Crisis
LSTM1Y,2008-11-17,31.0,4.103677,2008 Financial Crisis
LSTM1Y,2008-11-18,32.0,-0.72381234,2008 Financial Crisis
LSTM1Y,2008-11-19,33.0,4.3777547,2008 Financial Crisis
LSTM1Y,2008-11-20,34.0,3.4517615,2008 Financial Crisis
LSTM1Y,2008-11-21,35.0,3.1339867,2008 Financial Crisis
LSTM1Y,2008-11-24,36.0,-9.420254,2008 Financial Crisis
LSTM1Y,2008-11-25,37.0,0.02012752,2008 Financial Crisis
LSTM1Y,2008-11-26,38.0,0.936235,2008 Financial Crisis
LSTM1Y,2008-11-27,39.0,-1.7468437,2008 Financial Crisis
LSTM1Y,2008-11-28,40.0,0.40788263,2008 Financial Crisis
LSTM1Y,2008-12-01,41.0,6.2804008,2008 Financial Crisis
LSTM1Y,2008-12-02,42.0,-2.3415418,2008 Financial Crisis
LSTM1Y,2008-12-03,43.0,-0.2133905,2008 Financial Crisis
LSTM1Y,2008-12-04,44.0,0.51262206,2008 Financial Crisis
LSTM1Y,2008-12-05,45.0,5.416572,2008 Financial Crisis
LSTM1Y,2008-12-08,46.0,-8.425627,2008 Financial Crisis
LSTM1Y,2008-12-09,47.0,-1.132648,2008 Financial Crisis
LSTM1Y,2008-12-10,48.0,-0.20671055,2008 Financial Crisis
LSTM1Y,2008-12-11,49.0,0.8999165,2008 Financial Crisis
LSTM1Y,2008-12-12,50.0,2.8719256,2008 Financial Crisis
LSTM1Y,2008-12-15,51.0,0.9449039,2008 Financial Crisis
LSTM1Y,2008-12-16,52.0,-1.2874432,2008 Financial Crisis
LSTM1Y,2008-12-17,53.0,0.6499228,2008 Financial Crisis
LSTM1Y,2008-12-18,54.0,0.17474258,2008 Financial Crisis
LSTM1Y,2008-12-19,55.0,0.8157729,2008 Financial Crisis
LSTM1Y,2008-12-22,56.0,2.3927953,2008 Financial Crisis
LSTM1Y,2008-12-23,57.0,1.1731324,2008 Financial Crisis
LSTM1Y,2008-12-24,58.0,0.6283465,2008 Financial Crisis
LSTM1Y,2008-12-29,59.0,0.09984073,2008 Financial Crisis
LSTM1Y,2008-12-30,60.0,-2.0917723,2008 Financial Crisis
LSTM1Y,2008-12-31,61.0,0.8291941,2008 Financial Crisis
LSTM1Y,2009-01-02,62.0,-2.985967,2008 Financial Crisis
LSTM1Y,2009-01-05,63.0,-0.3905785,2008 Financial Crisis
LSTM1Y,2009-01-06,64.0,-0.35358453,2008 Financial Crisis
LSTM1Y,2009-01-07,65.0,2.1453733,2008 Financial Crisis
LSTM1Y,2009-01-08,66.0,1.3634641,2008 Financial Crisis
LSTM1Y,2009-01-09,67.0,1.661631,2008 Financial Crisis
LSTM1Y,2009-01-12,68.0,2.055211,2008 Financial Crisis
LSTM1Y,2009-01-13,69.0,2.2760549,2008 Financial Crisis
LSTM1Y,2009-01-14,70.0,5.491423,2008 Financial Crisis
LSTM1Y,2009-01-15,71.0,2.4238453,2008 Financial Crisis
LSTM1Y,2009-01-16,72.0,-0.34319794,2008 Financial Crisis
LSTM1Y,2009-01-19,73.0,2.0761461,2008 Financial Crisis
LSTM1Y,2009-01-20,74.0,3.0153365,2008 Financial Crisis
LSTM1Y,2009-01-21,75.0,1.1336756,2008 Financial Crisis
LSTM1Y,2009-01-22,76.0,2.0345016,2008 Financial Crisis
LSTM1Y,2009-01-23,77.0,1.6136314,2008 Financial Crisis
LSTM1Y,2009-01-26,78.0,-2.8147876,2008 Financial Crisis
LSTM1Y,2009-01-27,79.0,0.9894015,2008 Financial Crisis
LSTM1Y,2009-01-28,80.0,-3.920473,2008 Financial Crisis
LSTM1Y,2009-01-29,81.0,3.1824472,2008 Financial Crisis
LSTM1Y,2009-01-30,82.0,2.2742639,2008 Financial Crisis
LSTM1Y,2009-02-02,83.0,2.5474424,2008 Financial Crisis
LSTM1Y,2009-02-03,84.0,-1.339347,2008 Financial Crisis
LSTM1Y,2009-02-04,85.0,-1.4849153,2008 Financial Crisis
LSTM1Y,2009-02-05,86.0,1.0560955,2008 Financial Crisis
LSTM1Y,2009-02-06,87.0,-1.3606435,2008 Financial Crisis
LSTM1Y,2009-02-09,88.0,0.63514596,2008 Financial Crisis
LSTM1Y,2009-02-10,89.0,4.4604726,2008 Financial Crisis
LSTM1Y,2009-02-11,90.0,0.7539339,2008 Financial Crisis
LSTM1Y,2009-02-12,91.0,3.057517,2008 Financial Crisis
LSTM1Y,2009-02-13,92.0,0.32345897,2008 Financial Crisis
LSTM1Y,2009-02-16,93.0,2.1618907,2008 Financial Crisis
LSTM1Y,2009-02-17,94.0,4.216957,2008 Financial Crisis
LSTM1Y,2009-02-18,95.0,0.67173475,2008 Financial Crisis
LSTM1Y,2009-02-19,96.0,0.97554964,2008 Financial Crisis
LSTM1Y,2009-02-20,97.0,5.909752,2008 Financial Crisis
LSTM1Y,2009-02-23,98.0,1.7972902,2008 Financial Crisis
LSTM1Y,2009-02-24,99.0,1.4752538,2008 Financial Crisis
LSTM1Y,2009-02-25,100.0,1.3777907,2008 Financial Crisis
LSTM1Y,2009-02-26,101.0,-1.8472522,2008 Financial Crisis
LSTM1Y,2009-02-27,102.0,3.2364655,2008 Financial Crisis
LSTM1Y,2009-03-02,103.0,5.4928126,2008 Financial Crisis
LSTM1Y,2009-03-03,104.0,1.6812309,2008 Financial Crisis
LSTM1Y,2009-03-04,105.0,-3.374882,2008 Financial Crisis
LSTM1Y,2009-03-05,106.0,5.6420865,2008 Financial Crisis
LSTM1Y,2009-03-06,107.0,2.6159427,2008 Financial Crisis
LSTM1Y,2009-03-09,108.0,1.1683027,2008 Financial Crisis
LSTM1Y,2009-03-10,109.0,-5.1548634,2008 Financial Crisis
LSTM1Y,2009-03-11,110.0,0.17706394,2008 Financial Crisis
LSTM1Y,2009-03-12,111.0,-0.7749877,2008 Financial Crisis
LSTM1Y,2009-03-13,112.0,0.4524878,2008 Financial Crisis
LSTM1Y,2009-03-16,113.0,-2.234478,2008 Financial Crisis
LSTM1Y,2009-03-17,114.0,1.8624532,2008 Financial Crisis
LSTM1Y,2009-03-18,115.0,0.5990579,2008 Financial Crisis
LSTM1Y,2009-03-19,116.0,-0.14263934,2008 Financial Crisis
LSTM1Y,2009-03-20,117.0,0.5101864,2008 Financial Crisis
LSTM1Y,2009-03-23,118.0,-2.5748222,2008 Financial Crisis
LSTM1Y,2009-03-24,119.0,0.7012644,2008 Financial Crisis
LSTM1Y,2009-03-25,120.0,-0.2157427,2008 Financial Crisis
LSTM1Y,2009-03-26,121.0,0.50301003,2008 Financial Crisis
LSTM1Y,2009-03-27,122.0,2.656119,2008 Financial Crisis
LSTM1Y,2009-03-30,123.0,5.8846593,2008 Financial Crisis
LSTM1Y,2009-03-31,124.0,-2.2450864,2008 Financial Crisis
LSTM1Y,2009-04-01,125.0,-0.667117,2008 Financial Crisis
LSTM1Y,2009-04-02,126.0,-4.8397827,2008 Financial Crisis
LSTM1Y,2009-04-03,127.0,1.8490937,2008 Financial Crisis
LSTM1Y,2009-04-06,128.0,1.7054545,2008 Financial Crisis
LSTM1Y,2009-04-07,129.0,1.557117,2008 Financial Crisis
LSTM1Y,2009-04-08,130.0,-0.15634876,2008 Financial Crisis
LSTM1Y,2009-04-09,131.0,-1.8417118,2008 Financial Crisis
LSTM1Y,2009-04-14,132.0,-0.47962862,2008 Financial Crisis
LSTM1Y,2009-04-15,133.0,1.5297967,2008 Financial Crisis
LSTM1Y,2009-04-16,134.0,-0.84679836,2008 Financial Crisis
LSTM1Y,2009-04-17,135.0,-0.86695385,2008 Financial Crisis
LSTM1Y,2009-04-20,136.0,4.773964,2008 Financial Crisis
LSTM1Y,2009-04-21,137.0,0.97428995,2008 Financial Crisis
LSTM1Y,2009-04-22,138.0,-1.0375283,2008 Financial Crisis
LSTM1Y,2009-04-23,139.0,1.9912629,2008 Financial Crisis
MLP1Y,2009-09-25,-140.0,0.5366976,Sovereign Debt Crisis
MLP1Y,2009-09-28,-139.0,-1.915863,Sovereign Debt Crisis
MLP1Y,2009-09-29,-138.0,0.6123802,Sovereign Debt Crisis
MLP1Y,2009-09-30,-137.0,1.0761058,Sovereign Debt Crisis
MLP1Y,2009-10-01,-136.0,2.769823,Sovereign Debt Crisis
MLP1Y,2009-10-02,-135.0,2.4161112,Sovereign Debt Crisis
MLP1Y,2009-10-05,-134.0,-0.29530495,Sovereign Debt Crisis
MLP1Y,2009-10-06,-133.0,-1.7395045,Sovereign Debt Crisis
MLP1Y,2009-10-07,-132.0,1.4313836,Sovereign Debt Crisis
MLP1Y,2009-10-08,-131.0,-0.71597934,Sovereign Debt Crisis
MLP1Y,2009-10-09,-130.0,0.6480934,Sovereign Debt Crisis
MLP1Y,2009-10-12,-129.0,-0.5844862,Sovereign Debt Crisis
MLP1Y,2009-10-13,-128.0,1.2242433,Sovereign Debt Crisis
MLP1Y,2009-10-14,-127.0,-1.9328754,Sovereign Debt Crisis
MLP1Y,2009-10-15,-126.0,0.25786746,Sovereign Debt Crisis
MLP1Y,2009-10-16,-125.0,1.7882161,Sovereign Debt Crisis
MLP1Y,2009-10-19,-124.0,-1.629285,Sovereign Debt Crisis
MLP1Y,2009-10-20,-123.0,0.82479763,Sovereign Debt Crisis
MLP1Y,2009-10-21,-122.0,-0.49801493,Sovereign Debt Crisis
MLP1Y,2009-10-22,-121.0,1.5847163,Sovereign Debt Crisis
MLP1Y,2009-10-23,-120.0,0.5259493,Sovereign Debt Crisis
MLP1Y,2009-10-26,-119.0,1.6166285,Sovereign Debt Crisis
MLP1Y,2009-10-27,-118.0,0.25145265,Sovereign Debt Crisis
MLP1Y,2009-10-28,-117.0,2.0600135,Sovereign Debt Crisis
MLP1Y,2009-10-29,-116.0,-1.8026607,Sovereign Debt Crisis
MLP1Y,2009-10-30,-115.0,3.130672,Sovereign Debt Crisis
MLP1Y,2009-11-02,-114.0,-0.5430208,Sovereign Debt Crisis
MLP1Y,2009-11-03,-113.0,2.2856355,Sovereign Debt Crisis
MLP1Y,2009-11-04,-112.0,-1.3769027,Sovereign Debt Crisis
MLP1Y,2009-11-05,-111.0,-0.51917166,Sovereign Debt Crisis
MLP1Y,2009-11-06,-110.0,0.22778855,Sovereign Debt Crisis
MLP1Y,2009-11-09,-109.0,-2.441352,Sovereign Debt Crisis
MLP1Y,2009-11-10,-108.0,1.3065691,Sovereign Debt Crisis
MLP1Y,2009-11-11,-107.0,-0.7076151,Sovereign Debt Crisis
MLP1Y,2009-11-12,-106.0,0.419685,Sovereign Debt Crisis
MLP1Y,2009-11-13,-105.0,0.10810709,Sovereign Debt Crisis
MLP1Y,2009-11-16,-104.0,-0.755295,Sovereign Debt Crisis
MLP1Y,2009-11-17,-103.0,0.8824555,Sovereign Debt Crisis
MLP1Y,2009-11-18,-102.0,-0.22465804,Sovereign Debt Crisis
MLP1Y,2009-11-19,-101.0,2.3360813,Sovereign Debt Crisis
MLP1Y,2009-11-20,-100.0,1.2578561,Sovereign Debt Crisis
MLP1Y,2009-11-23,-99.0,-1.3363329,Sovereign Debt Crisis
MLP1Y,2009-11-24,-98.0,1.9066932,Sovereign Debt Crisis
MLP1Y,2009-11-25,-97.0,-0.5567223,Sovereign Debt Crisis
MLP1Y,2009-11-26,-96.0,4.224979,Sovereign Debt Crisis
MLP1Y,2009-11-27,-95.0,-0.96404946,Sovereign Debt Crisis
MLP1Y,2009-11-30,-94.0,1.4626592,Sovereign Debt Crisis
MLP1Y,2009-12-01,-93.0,-1.7044599,Sovereign Debt Crisis
MLP1Y,2009-12-02,-92.0,0.14062008,Sovereign Debt Crisis
MLP1Y,2009-12-03,-91.0,0.6674572,Sovereign Debt Crisis
MLP1Y,2009-12-04,-90.0,-0.56619227,Sovereign Debt Crisis
MLP1Y,2009-12-07,-89.0,0.84941494,Sovereign Debt Crisis
MLP1Y,2009-12-08,-88.0,2.033002,Sovereign Debt Crisis
MLP1Y,2009-12-09,-87.0,1.9698687,Sovereign Debt Crisis
MLP1Y,2009-12-10,-86.0,-0.9884654,Sovereign Debt Crisis
MLP1Y,2009-12-11,-85.0,-0.106882185,Sovereign Debt Crisis
MLP1Y,2009-12-14,-84.0,0.40555865,Sovereign Debt Crisis
MLP1Y,2009-12-15,-83.0,0.5845072,Sovereign Debt Crisis
MLP1Y,2009-12-16,-82.0,-0.86247146,Sovereign Debt Crisis
MLP1Y,2009-12-17,-81.0,1.8105638,Sovereign Debt Crisis
MLP1Y,2009-12-18,-80.0,0.9375455,Sovereign Debt Crisis
MLP1Y,2009-12-21,-79.0,-0.8132434,Sovereign Debt Crisis
MLP1Y,2009-12-22,-78.0,0.3486777,Sovereign Debt Crisis
MLP1Y,2009-12-23,-77.0,-0.33099437,Sovereign Debt Crisis
MLP1Y,2009-12-24,-76.0,0.75051194,Sovereign Debt Crisis
MLP1Y,2009-12-28,-75.0,-0.5413607,Sovereign Debt Crisis
MLP1Y,2009-12-29,-74.0,-0.2823938,Sovereign Debt Crisis
MLP1Y,2009-12-30,-73.0,1.3869827,Sovereign Debt Crisis
MLP1Y,2009-12-31,-72.0,0.61290586,Sovereign Debt Crisis
MLP1Y,2010-01-04,-71.0,-1.7039227,Sovereign Debt Crisis
MLP1Y,2010-01-05,-70.0,0.3416946,Sovereign Debt Crisis
MLP1Y,2010-01-06,-69.0,-0.043029077,Sovereign Debt Crisis
MLP1Y,2010-01-07,-68.0,0.02955103,Sovereign Debt Crisis
MLP1Y,2010-01-08,-67.0,-0.2967889,Sovereign Debt Crisis
MLP1Y,2010-01-11,-66.0,0.23183005,Sovereign Debt Crisis
MLP1Y,2010-01-12,-65.0,1.2482595,Sovereign Debt Crisis
MLP1Y,2010-01-13,-64.0,0.050042156,Sovereign Debt Crisis
MLP1Y,2010-01-14,-63.0,0.17288443,Sovereign Debt Crisis
MLP1Y,2010-01-15,-62.0,2.3114405,Sovereign Debt Crisis
MLP1Y,2010-01-18,-61.0,-0.52004474,Sovereign Debt Crisis
MLP1Y,2010-01-19,-60.0,-0.35749108,Sovereign Debt Crisis
MLP1Y,2010-01-20,-59.0,2.6010644,Sovereign Debt Crisis
MLP1Y,2010-01-21,-58.0,2.2114246,Sovereign Debt Crisis
MLP1Y,2010-01-22,-57.0,1.974411,Sovereign Debt Crisis
MLP1Y,2010-01-25,-56.0,1.8716595,Sovereign Debt Crisis
MLP1Y,2010-01-26,-55.0,-0.23156065,Sovereign Debt Crisis
MLP1Y,2010-01-27,-54.0,2.4700112,Sovereign Debt Crisis
MLP1Y,2010-01-28,-53.0,2.8398464,Sovereign Debt Crisis
MLP1Y,2010-01-29,-52.0,-1.126246,Sovereign Debt Crisis
MLP1Y,2010-02-01,-51.0,0.6747541,Sovereign Debt Crisis
MLP1Y,2010-02-02,-50.0,-0.5120109,Sovereign Debt Crisis
MLP1Y,2010-02-03,-49.0,1.2298553,Sovereign Debt Crisis
MLP1Y,2010-02-04,-48.0,4.0302114,Sovereign Debt Crisis
MLP1Y,2010-02-05,-47.0,3.3020976,Sovereign Debt Crisis
MLP1Y,2010-02-08,-46.0,-0.43427324,Sovereign Debt Crisis
MLP1Y,2010-02-09,-45.0,0.2622398,Sovereign Debt Crisis
MLP1Y,2010-02-10,-44.0,-0.87030315,Sovereign Debt Crisis
MLP1Y,2010-02-11,-43.0,1.1033059,Sovereign Debt Crisis
MLP1Y,2010-02-12,-42.0,0.6310443,Sovereign Debt Crisis
MLP1Y,2010-02-15,-41.0,0.2958244,Sovereign Debt Crisis
MLP1Y,2010-02-16,-40.0,-0.5364004,Sovereign Debt Crisis
MLP1Y,2010-02-17,-39.0,-0.9769153,Sovereign Debt Crisis
MLP1Y,2010-02-18,-38.0,-0.70574594,Sovereign Debt Crisis
MLP1Y,2010-02-19,-37.0,-0.037862718,Sovereign Debt Crisis
MLP1Y,2010-02-22,-36.0,0.7221931,Sovereign Debt Crisis
MLP1Y,2010-02-23,-35.0,2.385473,Sovereign Debt Crisis
MLP1Y,2010-02-24,-34.0,0.29592025,Sovereign Debt Crisis
MLP1Y,2010-02-25,-33.0,2.0272183,Sovereign Debt Crisis
MLP1Y,2010-02-26,-32.0,-1.1620727,Sovereign Debt Crisis
MLP1Y,2010-03-01,-31.0,-0.65454906,Sovereign Debt Crisis
MLP1Y,2010-03-02,-30.0,-0.31769115,Sovereign Debt Crisis
MLP1Y,2010-03-03,-29.0,-0.3245141,Sovereign Debt Crisis
MLP1Y,2010-03-04,-28.0,1.0323243,Sovereign Debt Crisis
MLP1Y,2010-03-05,-27.0,-2.0908067,Sovereign Debt Crisis
MLP1Y,2010-03-08,-26.0,0.8993856,Sovereign Debt Crisis
MLP1Y,2010-03-09,-25.0,0.30505702,Sovereign Debt Crisis
MLP1Y,2010-03-10,-24.0,-0.6413768,Sovereign Debt Crisis
MLP1Y,2010-03-11,-23.0,0.61938703,Sovereign Debt Crisis
MLP1Y,2010-03-12,-22.0,0.29188183,Sovereign Debt Crisis
MLP1Y,2010-03-15,-21.0,1.1976771,Sovereign Debt Crisis
MLP1Y,2010-03-16,-20.0,-0.831527,Sovereign Debt Crisis
MLP1Y,2010-03-17,-19.0,-0.04624319,Sovereign Debt Crisis
MLP1Y,2010-03-18,-18.0,1.299362,Sovereign Debt Crisis
MLP1Y,2010-03-19,-17.0,0.38812882,Sovereign Debt Crisis
MLP1Y,2010-03-22,-16.0,0.98474646,Sovereign Debt Crisis
MLP1Y,2010-03-23,-15.0,-0.22772133,Sovereign Debt Crisis
MLP1Y,2010-03-24,-14.0,0.8918365,Sovereign Debt Crisis
MLP1Y,2010-03-25,-13.0,-1.6912632,Sovereign Debt Crisis
MLP1Y,2010-03-26,-12.0,1.1282468,Sovereign Debt Crisis
MLP1Y,2010-03-29,-11.0,0.10744983,Sovereign Debt Crisis
MLP1Y,2010-03-30,-10.0,0.97923553,Sovereign Debt Crisis
MLP1Y,2010-03-31,-9.0,1.0514368,Sovereign Debt Crisis
MLP1Y,2010-04-01,-8.0,-1.1535032,Sovereign Debt Crisis
MLP1Y,2010-04-06,-7.0,0.37043315,Sovereign Debt Crisis
MLP1Y,2010-04-07,-6.0,0.77991855,Sovereign Debt Crisis
MLP1Y,2010-04-08,-5.0,1.8472388,Sovereign Debt Crisis
MLP1Y,2010-04-09,-4.0,-1.4148518,Sovereign Debt Crisis
MLP1Y,2010-04-12,-3.0,0.63346934,Sovereign Debt Crisis
MLP1Y,2010-04-13,-2.0,1.3761754,Sovereign Debt Crisis
MLP1Y,2010-04-14,-1.0,-0.4505756,Sovereign Debt Crisis
MLP1Y,2010-04-15,0.0,1.0843914,Sovereign Debt Crisis
MLP1Y,2010-04-16,1.0,3.083189,Sovereign Debt Crisis
MLP1Y,2010-04-19,2.0,0.8814601,Sovereign Debt Crisis
MLP1Y,2010-04-20,3.0,-0.8885768,Sovereign Debt Crisis
MLP1Y,2010-04-21,4.0,1.8293345,Sovereign Debt Crisis
MLP1Y,2010-04-22,5.0,2.2225368,Sovereign Debt Crisis
MLP1Y,2010-04-23,6.0,-0.19794124,Sovereign Debt Crisis
MLP1Y,2010-04-26,7.0,-0.30485636,Sovereign Debt Crisis
MLP1Y,2010-04-27,8.0,4.2040153,Sovereign Debt Crisis
MLP1Y,2010-04-28,9.0,2.8879874,Sovereign Debt Crisis
MLP1Y,2010-04-29,10.0,-0.4362098,Sovereign Debt Crisis
MLP1Y,2010-04-30,11.0,1.5422968,Sovereign Debt Crisis
MLP1Y,2010-05-03,12.0,0.7964429,Sovereign Debt Crisis
MLP1Y,2010-05-04,13.0,4.8301716,Sovereign Debt Crisis
MLP1Y,2010-05-05,14.0,1.7068422,Sovereign Debt Crisis
MLP1Y,2010-05-06,15.0,3.7239165,Sovereign Debt Crisis
MLP1Y,2010-05-07,16.0,5.505591,Sovereign Debt Crisis
MLP1Y,2010-05-10,17.0,-9.511483,Sovereign Debt Crisis
MLP1Y,2010-05-11,18.0,2.0051475,Sovereign Debt Crisis
MLP1Y,2010-05-12,19.0,-0.6218924,Sovereign Debt Crisis
MLP1Y,2010-05-13,20.0,1.4406531,Sovereign Debt Crisis
MLP1Y,2010-05-14,21.0,5.4080167,Sovereign Debt Crisis
MLP1Y,2010-05-17,22.0,0.8427928,Sovereign Debt Crisis
MLP1Y,2010-05-18,23.0,-0.9254719,Sovereign Debt Crisis
MLP1Y,2010-05-19,24.0,4.7495666,Sovereign Debt Crisis
MLP1Y,2010-05-20,25.0,2.1656668,Sovereign Debt Crisis
MLP1Y,2010-05-21,26.0,1.2827833,Sovereign Debt Crisis
MLP1Y,2010-05-24,27.0,2.3455727,Sovereign Debt Crisis
MLP1Y,2010-05-25,28.0,2.9128072,Sovereign Debt Crisis
MLP1Y,2010-05-26,29.0,0.97777367,Sovereign Debt Crisis
MLP1Y,2010-05-27,30.0,-1.4270384,Sovereign Debt Crisis
MLP1Y,2010-05-28,31.0,0.9637749,Sovereign Debt Crisis
MLP1Y,2010-05-31,32.0,1.3817986,Sovereign Debt Crisis
MLP1Y,2010-06-01,33.0,1.6158043,Sovereign Debt Crisis
MLP1Y,2010-06-02,34.0,1.1201725,Sovereign Debt Crisis
MLP1Y,2010-06-03,35.0,-0.035756946,Sovereign Debt Crisis
MLP1Y,2010-06-04,36.0,3.6187508,Sovereign Debt Crisis
MLP1Y,2010-06-07,37.0,0.70354587,Sovereign Debt Crisis
MLP1Y,2010-06-08,38.0,1.2737701,Sovereign Debt Crisis
MLP1Y,2010-06-09,39.0,-1.3267019,Sovereign Debt Crisis
MLP1Y,2010-06-10,40.0,-2.4846444,Sovereign Debt Crisis
MLP1Y,2010-06-11,41.0,-0.75297797,Sovereign Debt Crisis
MLP1Y,2010-06-14,42.0,-0.9385005,Sovereign Debt Crisis
MLP1Y,2010-06-15,43.0,-0.68075955,Sovereign Debt Crisis
MLP1Y,2010-06-16,44.0,0.4853057,Sovereign Debt Crisis
MLP1Y,2010-06-17,45.0,0.6221075,Sovereign Debt Crisis
MLP1Y,2010-06-18,46.0,0.24528849,Sovereign Debt Crisis
MLP1Y,2010-06-21,47.0,-0.631078,Sovereign Debt Crisis
MLP1Y,2010-06-22,48.0,1.5345078,Sovereign Debt Crisis
MLP1Y,2010-06-23,49.0,2.3132994,Sovereign Debt Crisis
MLP1Y,2010-06-24,50.0,3.1156392,Sovereign Debt Crisis
MLP1Y,2010-06-25,51.0,1.5690215,Sovereign Debt Crisis
MLP1Y,2010-06-28,52.0,-0.6800656,Sovereign Debt Crisis
MLP1Y,2010-06-29,53.0,4.8968167,Sovereign Debt Crisis
MLP1Y,2010-06-30,54.0,0.4032455,Sovereign Debt Crisis
MLP1Y,2010-07-01,55.0,3.5618453,Sovereign Debt Crisis
MLP1Y,2010-07-02,56.0,1.0629431,Sovereign Debt Crisis
MLP1Y,2010-07-05,57.0,2.030376,Sovereign Debt Crisis
MLP1Y,2010-07-06,58.0,-1.1755143,Sovereign Debt Crisis
MLP1Y,2010-07-07,59.0,-0.6556804,Sovereign Debt Crisis
MLP1Y,2010-07-08,60.0,0.27500665,Sovereign Debt Crisis
