Date,rel_day,error,model,event_name
2025-07-03,97.0,-0.19713545,MLP1Y,Tariff Shock / Trade War Fears
2025-07-04,98.0,1.69367,MLP1Y,Tariff Shock / Trade War Fears
2025-07-07,99.0,-1.1410242,MLP1Y,Tariff Shock / Trade War Fears
2025-07-08,100.0,-0.1477232,MLP1Y,Tariff Shock / Trade War Fears
2025-07-09,101.0,-0.1732527,MLP1Y,Tariff Shock / Trade War Fears
2025-07-10,102.0,-0.3461804,MLP1Y,Tariff Shock / Trade War Fears
2025-07-11,103.0,0.3756923,MLP1Y,Tariff Shock / Trade War Fears
2025-07-14,104.0,0.40736997,MLP1Y,Tariff Shock / Trade War Fears
2025-07-15,105.0,0.25620174,MLP1Y,Tariff Shock / Trade War Fears
2025-07-16,106.0,1.1215562,MLP1Y,Tariff Shock / Trade War Fears
2025-07-17,107.0,-1.9045563,MLP1Y,Tariff Shock / Trade War Fears
2025-07-18,108.0,0.17331041,MLP1Y,Tariff Shock / Trade War Fears
2025-07-21,109.0,0.1132528,MLP1Y,Tariff Shock / Trade War Fears
2025-07-22,110.0,0.6428572,MLP1Y,Tariff Shock / Trade War Fears
2025-07-23,111.0,-1.164993,MLP1Y,Tariff Shock / Trade War Fears
2025-07-24,112.0,-0.3226415,MLP1Y,Tariff Shock / Trade War Fears
2025-07-25,113.0,-0.11149344,MLP1Y,Tariff Shock / Trade War Fears
2025-07-28,114.0,0.04924807,MLP1Y,Tariff Shock / Trade War Fears
2025-07-29,115.0,-0.8455409,MLP1Y,Tariff Shock / Trade War Fears
2025-07-30,116.0,0.46197715,MLP1Y,Tariff Shock / Trade War Fears
2025-07-31,117.0,1.4636072,MLP1Y,Tariff Shock / Trade War Fears
2025-08-01,118.0,2.94617,MLP1Y,Tariff Shock / Trade War Fears
2025-08-04,119.0,-1.9105089,MLP1Y,Tariff Shock / Trade War Fears
2025-08-05,120.0,-0.96648365,MLP1Y,Tariff Shock / Trade War Fears
2025-08-06,121.0,-0.70320237,MLP1Y,Tariff Shock / Trade War Fears
2025-08-07,122.0,-1.9210137,MLP1Y,Tariff Shock / Trade War Fears
2025-08-08,123.0,-0.40234345,MLP1Y,Tariff Shock / Trade War Fears
2025-08-11,124.0,0.24975568,MLP1Y,Tariff Shock / Trade War Fears
2025-08-12,125.0,-0.011223443,MLP1Y,Tariff Shock / Trade War Fears
2025-08-13,126.0,-1.0584612,MLP1Y,Tariff Shock / Trade War Fears
2025-08-14,127.0,-1.3343358,MLP1Y,Tariff Shock / Trade War Fears
2025-08-15,128.0,0.15571687,MLP1Y,Tariff Shock / Trade War Fears
2025-08-18,129.0,0.5343194,MLP1Y,Tariff Shock / Trade War Fears
2025-08-19,130.0,-1.3898882,MLP1Y,Tariff Shock / Trade War Fears
2025-08-20,131.0,0.16530338,MLP1Y,Tariff Shock / Trade War Fears
2025-08-21,132.0,0.2768345,MLP1Y,Tariff Shock / Trade War Fears
2025-08-22,133.0,-0.39036608,MLP1Y,Tariff Shock / Trade War Fears
2025-08-25,134.0,0.66985035,MLP1Y,Tariff Shock / Trade War Fears
2025-08-26,135.0,0.89711446,MLP1Y,Tariff Shock / Trade War Fears
2025-08-27,136.0,-0.60848343,MLP1Y,Tariff Shock / Trade War Fears
2025-08-28,137.0,-0.21660447,MLP1Y,Tariff Shock / Trade War Fears
2025-08-29,138.0,0.67806095,MLP1Y,Tariff Shock / Trade War Fears
2025-09-01,139.0,-0.4336281,MLP1Y,Tariff Shock / Trade War Fears
2024-07-30,-140.0,-0.5274291,LSTM1Y,Tariff Shock / Trade War Fears
2024-07-31,-139.0,-0.8777529,LSTM1Y,Tariff Shock / Trade War Fears
2024-08-01,-138.0,2.1738014,LSTM1Y,Tariff Shock / Trade War Fears
2024-08-02,-137.0,2.7008803,LSTM1Y,Tariff Shock / Trade War Fears
2024-08-05,-136.0,1.3442035,LSTM1Y,Tariff Shock / Trade War Fears
2024-08-06,-135.0,-0.8380567,LSTM1Y,Tariff Shock / Trade War Fears
2024-08-07,-134.0,-2.7060556,LSTM1Y,Tariff Shock / Trade War Fears
2024-08-08,-133.0,-0.23916626,LSTM1Y,Tariff Shock / Trade War Fears
2024-08-09,-132.0,-0.38968784,LSTM1Y,Tariff Shock / Trade War Fears
2024-08-12,-131.0,0.019608632,LSTM1Y,Tariff Shock / Trade War Fears
2024-08-13,-130.0,-0.61313045,LSTM1Y,Tariff Shock / Trade War Fears
2024-08-14,-129.0,-0.8087241,LSTM1Y,Tariff Shock / Trade War Fears
2024-08-15,-128.0,-1.6374391,LSTM1Y,Tariff Shock / Trade War Fears
2024-08-16,-127.0,0.029227734,LSTM1Y,Tariff Shock / Trade War Fears
2024-08-19,-126.0,-0.037486196,LSTM1Y,Tariff Shock / Trade War Fears
2024-08-20,-125.0,0.61170983,LSTM1Y,Tariff Shock / Trade War Fears
2024-08-21,-124.0,0.07322985,LSTM1Y,Tariff Shock / Trade War Fears
2024-08-22,-123.0,0.38780615,LSTM1Y,Tariff Shock / Trade War Fears
2024-08-23,-122.0,-0.37177163,LSTM1Y,Tariff Shock / Trade War Fears
2024-08-26,-121.0,0.70216316,LSTM1Y,Tariff Shock / Trade War Fears
2024-08-27,-120.0,0.37023374,LSTM1Y,Tariff Shock / Trade War Fears
2024-08-28,-119.0,0.10179138,LSTM1Y,Tariff Shock / Trade War Fears
2024-08-29,-118.0,-0.93631864,LSTM1Y,Tariff Shock / Trade War Fears
2024-08-30,-117.0,0.20450272,LSTM1Y,Tariff Shock / Trade War Fears
2024-09-02,-116.0,0.17113334,LSTM1Y,Tariff Shock / Trade War Fears
2024-09-03,-115.0,1.5230021,LSTM1Y,Tariff Shock / Trade War Fears
2024-09-04,-114.0,1.3888748,LSTM1Y,Tariff Shock / Trade War Fears
2024-09-05,-113.0,0.6725023,LSTM1Y,Tariff Shock / Trade War Fears
2024-09-06,-112.0,1.5997102,LSTM1Y,Tariff Shock / Trade War Fears
2024-09-09,-111.0,-1.0673872,LSTM1Y,Tariff Shock / Trade War Fears
2024-09-10,-110.0,0.31493127,LSTM1Y,Tariff Shock / Trade War Fears
2024-09-11,-109.0,-0.6701262,LSTM1Y,Tariff Shock / Trade War Fears
2024-09-12,-108.0,-1.2211231,LSTM1Y,Tariff Shock / Trade War Fears
2024-09-13,-107.0,-0.54218125,LSTM1Y,Tariff Shock / Trade War Fears
2024-09-16,-106.0,0.6831958,LSTM1Y,Tariff Shock / Trade War Fears
2024-09-17,-105.0,-0.44459775,LSTM1Y,Tariff Shock / Trade War Fears
2024-09-18,-104.0,0.7560409,LSTM1Y,Tariff Shock / Trade War Fears
2024-09-19,-103.0,-1.9741995,LSTM1Y,Tariff Shock / Trade War Fears
2024-09-20,-102.0,1.6859751,LSTM1Y,Tariff Shock / Trade War Fears
2024-09-23,-101.0,-0.2612107,LSTM1Y,Tariff Shock / Trade War Fears
2024-09-24,-100.0,-1.0071884,LSTM1Y,Tariff Shock / Trade War Fears
2024-09-25,-99.0,0.15721369,LSTM1Y,Tariff Shock / Trade War Fears
2024-09-26,-98.0,-2.1870394,LSTM1Y,Tariff Shock / Trade War Fears
2024-09-27,-97.0,-0.17373651,LSTM1Y,Tariff Shock / Trade War Fears
2024-09-30,-96.0,1.7974544,LSTM1Y,Tariff Shock / Trade War Fears
2024-10-01,-95.0,1.2871233,LSTM1Y,Tariff Shock / Trade War Fears
2024-10-02,-94.0,-0.15703206,LSTM1Y,Tariff Shock / Trade War Fears
2024-10-03,-93.0,0.8333727,LSTM1Y,Tariff Shock / Trade War Fears
2024-10-04,-92.0,-1.1515263,LSTM1Y,Tariff Shock / Trade War Fears
2024-10-07,-91.0,-0.08199422,LSTM1Y,Tariff Shock / Trade War Fears
2024-10-08,-90.0,0.42122167,LSTM1Y,Tariff Shock / Trade War Fears
2024-10-09,-89.0,-0.7918849,LSTM1Y,Tariff Shock / Trade War Fears
2024-10-10,-88.0,0.25648108,LSTM1Y,Tariff Shock / Trade War Fears
2024-10-11,-87.0,-0.5233026,LSTM1Y,Tariff Shock / Trade War Fears
2024-10-14,-86.0,-0.6051549,LSTM1Y,Tariff Shock / Trade War Fears
2024-10-15,-85.0,1.9417638,LSTM1Y,Tariff Shock / Trade War Fears
2024-10-16,-84.0,0.5855972,LSTM1Y,Tariff Shock / Trade War Fears
2024-10-17,-83.0,-1.3634336,LSTM1Y,Tariff Shock / Trade War Fears
2024-10-18,-82.0,-0.98318696,LSTM1Y,Tariff Shock / Trade War Fears
2024-10-21,-81.0,0.8604493,LSTM1Y,Tariff Shock / Trade War Fears
2024-10-22,-80.0,0.023454765,LSTM1Y,Tariff Shock / Trade War Fears
2024-10-23,-79.0,0.50632524,LSTM1Y,Tariff Shock / Trade War Fears
2024-10-24,-78.0,-0.23240228,LSTM1Y,Tariff Shock / Trade War Fears
2024-10-25,-77.0,-0.21085255,LSTM1Y,Tariff Shock / Trade War Fears
2024-10-28,-76.0,-0.03142661,LSTM1Y,Tariff Shock / Trade War Fears
2024-10-29,-75.0,0.3755806,LSTM1Y,Tariff Shock / Trade War Fears
2024-10-30,-74.0,1.2992415,LSTM1Y,Tariff Shock / Trade War Fears
2024-10-31,-73.0,1.1142023,LSTM1Y,Tariff Shock / Trade War Fears
2024-11-01,-72.0,-0.77399397,LSTM1Y,Tariff Shock / Trade War Fears
2024-11-04,-71.0,0.47962213,LSTM1Y,Tariff Shock / Trade War Fears
2024-11-05,-70.0,-0.586635,LSTM1Y,Tariff Shock / Trade War Fears
2024-11-06,-69.0,1.3180466,LSTM1Y,Tariff Shock / Trade War Fears
2024-11-07,-68.0,-2.3605318,LSTM1Y,Tariff Shock / Trade War Fears
2024-11-08,-67.0,0.9618556,LSTM1Y,Tariff Shock / Trade War Fears
2024-11-11,-66.0,-1.7944541,LSTM1Y,Tariff Shock / Trade War Fears
2024-11-12,-65.0,2.0101254,LSTM1Y,Tariff Shock / Trade War Fears
2024-11-13,-64.0,-0.5827498,LSTM1Y,Tariff Shock / Trade War Fears
2024-11-14,-63.0,-2.309149,LSTM1Y,Tariff Shock / Trade War Fears
2024-11-15,-62.0,0.8543087,LSTM1Y,Tariff Shock / Trade War Fears
2024-11-18,-61.0,0.18061918,LSTM1Y,Tariff Shock / Trade War Fears
2024-11-19,-60.0,0.7895552,LSTM1Y,Tariff Shock / Trade War Fears
2024-11-20,-59.0,0.37562215,LSTM1Y,Tariff Shock / Trade War Fears
2024-11-21,-58.0,-0.75113976,LSTM1Y,Tariff Shock / Trade War Fears
2024-11-22,-57.0,-0.8645378,LSTM1Y,Tariff Shock / Trade War Fears
2024-11-25,-56.0,-0.29878622,LSTM1Y,Tariff Shock / Trade War Fears
2024-11-26,-55.0,0.6842626,LSTM1Y,Tariff Shock / Trade War Fears
2024-11-27,-54.0,0.6877681,LSTM1Y,Tariff Shock / Trade War Fears
2024-11-28,-53.0,-0.69582206,LSTM1Y,Tariff Shock / Trade War Fears
2024-11-29,-52.0,-0.6787361,LSTM1Y,Tariff Shock / Trade War Fears
2024-12-02,-51.0,-0.834007,LSTM1Y,Tariff Shock / Trade War Fears
2024-12-03,-50.0,-0.6968041,LSTM1Y,Tariff Shock / Trade War Fears
2024-12-04,-49.0,-0.4384968,LSTM1Y,Tariff Shock / Trade War Fears
2024-12-05,-48.0,-0.19595465,LSTM1Y,Tariff Shock / Trade War Fears
2024-12-06,-47.0,-0.31231532,LSTM1Y,Tariff Shock / Trade War Fears
2024-12-09,-46.0,0.24688077,LSTM1Y,Tariff Shock / Trade War Fears
2024-12-10,-45.0,1.0311316,LSTM1Y,Tariff Shock / Trade War Fears
2024-12-11,-44.0,0.079360396,LSTM1Y,Tariff Shock / Trade War Fears
2024-12-12,-43.0,0.20026915,LSTM1Y,Tariff Shock / Trade War Fears
2024-12-13,-42.0,-0.14777541,LSTM1Y,Tariff Shock / Trade War Fears
2024-12-16,-41.0,0.72897005,LSTM1Y,Tariff Shock / Trade War Fears
2024-12-17,-40.0,0.13616413,LSTM1Y,Tariff Shock / Trade War Fears
2024-12-18,-39.0,-0.59409666,LSTM1Y,Tariff Shock / Trade War Fears
2024-12-19,-38.0,1.6278379,LSTM1Y,Tariff Shock / Trade War Fears
2024-12-20,-37.0,-0.18278891,LSTM1Y,Tariff Shock / Trade War Fears
2024-12-23,-36.0,0.20174618,LSTM1Y,Tariff Shock / Trade War Fears
2024-12-24,-35.0,-0.33798537,LSTM1Y,Tariff Shock / Trade War Fears
2024-12-27,-34.0,-1.2045137,LSTM1Y,Tariff Shock / Trade War Fears
2024-12-30,-33.0,0.49141914,LSTM1Y,Tariff Shock / Trade War Fears
2024-12-31,-32.0,-0.5869745,LSTM1Y,Tariff Shock / Trade War Fears
2025-01-02,-31.0,-0.73332596,LSTM1Y,Tariff Shock / Trade War Fears
2025-01-03,-30.0,0.975086,LSTM1Y,Tariff Shock / Trade War Fears
2025-01-06,-29.0,-2.4621258,LSTM1Y,Tariff Shock / Trade War Fears
2025-01-07,-28.0,0.04961455,LSTM1Y,Tariff Shock / Trade War Fears
2025-01-08,-27.0,0.40315646,LSTM1Y,Tariff Shock / Trade War Fears
2025-01-09,-26.0,-0.3419999,LSTM1Y,Tariff Shock / Trade War Fears
2025-01-10,-25.0,0.95838374,LSTM1Y,Tariff Shock / Trade War Fears
2025-01-13,-24.0,0.7626277,LSTM1Y,Tariff Shock / Trade War Fears
2025-01-14,-23.0,-0.6827085,LSTM1Y,Tariff Shock / Trade War Fears
2025-01-15,-22.0,-1.0971333,LSTM1Y,Tariff Shock / Trade War Fears
2025-01-16,-21.0,-1.3584021,LSTM1Y,Tariff Shock / Trade War Fears
2025-01-17,-20.0,0.038305998,LSTM1Y,Tariff Shock / Trade War Fears
2025-01-20,-19.0,-0.051349968,LSTM1Y,Tariff Shock / Trade War Fears
2025-01-21,-18.0,0.5460193,LSTM1Y,Tariff Shock / Trade War Fears
2025-01-22,-17.0,-0.42884025,LSTM1Y,Tariff Shock / Trade War Fears
2025-01-23,-16.0,-0.04033433,LSTM1Y,Tariff Shock / Trade War Fears
2025-01-24,-15.0,0.20438178,LSTM1Y,Tariff Shock / Trade War Fears
2025-01-27,-14.0,1.0720973,LSTM1Y,Tariff Shock / Trade War Fears
2025-01-28,-13.0,-0.12831359,LSTM1Y,Tariff Shock / Trade War Fears
2025-01-29,-12.0,-0.5985577,LSTM1Y,Tariff Shock / Trade War Fears
2025-01-30,-11.0,-0.8549508,LSTM1Y,Tariff Shock / Trade War Fears
2025-01-31,-10.0,0.14484262,LSTM1Y,Tariff Shock / Trade War Fears
2025-02-03,-9.0,1.5626808,LSTM1Y,Tariff Shock / Trade War Fears
2025-02-04,-8.0,-1.2495832,LSTM1Y,Tariff Shock / Trade War Fears
2025-02-05,-7.0,-0.11469238,LSTM1Y,Tariff Shock / Trade War Fears
2025-02-06,-6.0,-1.4651349,LSTM1Y,Tariff Shock / Trade War Fears
2025-02-07,-5.0,0.9259279,LSTM1Y,Tariff Shock / Trade War Fears
2025-02-10,-4.0,-0.41777092,LSTM1Y,Tariff Shock / Trade War Fears
2025-02-11,-3.0,-0.38546076,LSTM1Y,Tariff Shock / Trade War Fears
2025-02-12,-2.0,0.03874755,LSTM1Y,Tariff Shock / Trade War Fears
2025-02-13,-1.0,-1.4336042,LSTM1Y,Tariff Shock / Trade War Fears
2025-02-14,0.0,0.5488137,LSTM1Y,Tariff Shock / Trade War Fears
2025-02-17,1.0,-0.1554133,LSTM1Y,Tariff Shock / Trade War Fears
2025-02-18,2.0,0.34372365,LSTM1Y,Tariff Shock / Trade War Fears
2025-02-19,3.0,1.6558839,LSTM1Y,Tariff Shock / Trade War Fears
2025-02-20,4.0,0.262583,LSTM1Y,Tariff Shock / Trade War Fears
2025-02-21,5.0,-0.037145853,LSTM1Y,Tariff Shock / Trade War Fears
2025-02-24,6.0,0.86200297,LSTM1Y,Tariff Shock / Trade War Fears
2025-02-25,7.0,0.20676428,LSTM1Y,Tariff Shock / Trade War Fears
2025-02-26,8.0,-1.3228952,LSTM1Y,Tariff Shock / Trade War Fears
2025-02-27,9.0,1.1873045,LSTM1Y,Tariff Shock / Trade War Fears
2025-02-28,10.0,0.40239316,LSTM1Y,Tariff Shock / Trade War Fears
2025-03-03,11.0,-1.3440249,LSTM1Y,Tariff Shock / Trade War Fears
2025-03-04,12.0,2.9128451,LSTM1Y,Tariff Shock / Trade War Fears
2025-03-05,13.0,-1.9515257,LSTM1Y,Tariff Shock / Trade War Fears
2025-03-06,14.0,-0.31030756,LSTM1Y,Tariff Shock / Trade War Fears
2025-03-07,15.0,1.1450673,LSTM1Y,Tariff Shock / Trade War Fears
2025-03-10,16.0,1.5702114,LSTM1Y,Tariff Shock / Trade War Fears
2025-03-11,17.0,0.9023963,LSTM1Y,Tariff Shock / Trade War Fears
2025-03-12,18.0,-1.4015689,LSTM1Y,Tariff Shock / Trade War Fears
2025-03-13,19.0,0.14049697,LSTM1Y,Tariff Shock / Trade War Fears
2025-03-14,20.0,-1.7066332,LSTM1Y,Tariff Shock / Trade War Fears
2025-03-17,21.0,-0.5701926,LSTM1Y,Tariff Shock / Trade War Fears
2025-03-18,22.0,-0.18831486,LSTM1Y,Tariff Shock / Trade War Fears
2025-03-19,23.0,0.63457525,LSTM1Y,Tariff Shock / Trade War Fears
2025-03-20,24.0,1.1914707,LSTM1Y,Tariff Shock / Trade War Fears
2025-03-21,25.0,0.7004536,LSTM1Y,Tariff Shock / Trade War Fears
2025-03-24,26.0,0.44709125,LSTM1Y,Tariff Shock / Trade War Fears
2025-03-25,27.0,-1.1441803,LSTM1Y,Tariff Shock / Trade War Fears
2025-03-26,28.0,1.3238618,LSTM1Y,Tariff Shock / Trade War Fears
2025-03-27,29.0,0.6317759,LSTM1Y,Tariff Shock / Trade War Fears
2025-03-28,30.0,0.9559691,LSTM1Y,Tariff Shock / Trade War Fears
2025-03-31,31.0,1.3792119,LSTM1Y,Tariff Shock / Trade War Fears
2025-04-01,32.0,-1.6134629,LSTM1Y,Tariff Shock / Trade War Fears
2025-04-02,33.0,0.09822363,LSTM1Y,Tariff Shock / Trade War Fears
2025-04-03,34.0,3.3854089,LSTM1Y,Tariff Shock / Trade War Fears
2025-04-04,35.0,4.356978,LSTM1Y,Tariff Shock / Trade War Fears
2025-04-07,36.0,2.34726,LSTM1Y,Tariff Shock / Trade War Fears
2025-04-08,37.0,-3.7207313,LSTM1Y,Tariff Shock / Trade War Fears
2025-04-09,38.0,2.4502013,LSTM1Y,Tariff Shock / Trade War Fears
2025-04-10,39.0,-5.5004277,LSTM1Y,Tariff Shock / Trade War Fears
2025-04-11,40.0,-0.51413965,LSTM1Y,Tariff Shock / Trade War Fears
2025-04-14,41.0,-1.900368,LSTM1Y,Tariff Shock / Trade War Fears
2025-04-15,42.0,-0.6562482,LSTM1Y,Tariff Shock / Trade War Fears
2025-04-16,43.0,-0.20483425,LSTM1Y,Tariff Shock / Trade War Fears
2025-04-17,44.0,1.1894988,LSTM1Y,Tariff Shock / Trade War Fears
2025-04-22,45.0,-0.67420316,LSTM1Y,Tariff Shock / Trade War Fears
2025-04-23,46.0,-2.5003257,LSTM1Y,Tariff Shock / Trade War Fears
2025-04-24,47.0,-0.35514617,LSTM1Y,Tariff Shock / Trade War Fears
2025-04-25,48.0,-0.71489215,LSTM1Y,Tariff Shock / Trade War Fears
2025-04-28,49.0,-0.21420762,LSTM1Y,Tariff Shock / Trade War Fears
2025-04-29,50.0,0.40358204,LSTM1Y,Tariff Shock / Trade War Fears
2025-04-30,51.0,0.22546312,LSTM1Y,Tariff Shock / Trade War Fears
2025-05-01,52.0,-0.102957815,LSTM1Y,Tariff Shock / Trade War Fears
2025-05-02,53.0,-1.9282236,LSTM1Y,Tariff Shock / Trade War Fears
2025-05-05,54.0,0.64718956,LSTM1Y,Tariff Shock / Trade War Fears
2025-05-06,55.0,0.7003616,LSTM1Y,Tariff Shock / Trade War Fears
2025-05-07,56.0,1.0706586,LSTM1Y,Tariff Shock / Trade War Fears
2025-05-08,57.0,-0.83221626,LSTM1Y,Tariff Shock / Trade War Fears
2025-05-09,58.0,-0.38945365,LSTM1Y,Tariff Shock / Trade War Fears
2025-05-12,59.0,-0.95114785,LSTM1Y,Tariff Shock / Trade War Fears
2025-05-13,60.0,-0.78317904,LSTM1Y,Tariff Shock / Trade War Fears
2025-05-14,61.0,0.9086914,LSTM1Y,Tariff Shock / Trade War Fears
2025-05-15,62.0,-0.29447436,LSTM1Y,Tariff Shock / Trade War Fears
2025-05-16,63.0,-0.6856577,LSTM1Y,Tariff Shock / Trade War Fears
2025-05-19,64.0,-0.24483539,LSTM1Y,Tariff Shock / Trade War Fears
2025-05-20,65.0,-0.09218845,LSTM1Y,Tariff Shock / Trade War Fears
2025-05-21,66.0,0.61520207,LSTM1Y,Tariff Shock / Trade War Fears
2025-05-22,67.0,0.7054951,LSTM1Y,Tariff Shock / Trade War Fears
2025-05-23,68.0,1.740385,LSTM1Y,Tariff Shock / Trade War Fears
2025-05-26,69.0,-1.939862,LSTM1Y,Tariff Shock / Trade War Fears
2025-05-27,70.0,-0.07572693,LSTM1Y,Tariff Shock / Trade War Fears
2025-05-28,71.0,0.71187425,LSTM1Y,Tariff Shock / Trade War Fears
2025-05-29,72.0,0.26564246,LSTM1Y,Tariff Shock / Trade War Fears
2025-05-30,73.0,0.08852739,LSTM1Y,Tariff Shock / Trade War Fears
2025-06-02,74.0,0.8108015,LSTM1Y,Tariff Shock / Trade War Fears
2025-06-03,75.0,0.33787513,LSTM1Y,Tariff Shock / Trade War Fears
2025-06-04,76.0,-0.007204175,LSTM1Y,Tariff Shock / Trade War Fears
2025-06-05,77.0,0.2094393,LSTM1Y,Tariff Shock / Trade War Fears
2025-06-06,78.0,-0.23852314,LSTM1Y,Tariff Shock / Trade War Fears
2025-06-09,79.0,0.5163255,LSTM1Y,Tariff Shock / Trade War Fears
2025-06-10,80.0,0.36422965,LSTM1Y,Tariff Shock / Trade War Fears
2025-06-11,81.0,0.67434204,LSTM1Y,Tariff Shock / Trade War Fears
2025-06-12,82.0,1.0292814,LSTM1Y,Tariff Shock / Trade War Fears
2025-06-13,83.0,1.3735809,LSTM1Y,Tariff Shock / Trade War Fears
2025-06-16,84.0,-0.56102574,LSTM1Y,Tariff Shock / Trade War Fears
2025-06-17,85.0,0.86803675,LSTM1Y,Tariff Shock / Trade War Fears
2025-06-18,86.0,0.73299456,LSTM1Y,Tariff Shock / Trade War Fears
2025-06-19,87.0,0.9530374,LSTM1Y,Tariff Shock / Trade War Fears
2025-06-20,88.0,-1.2379975,LSTM1Y,Tariff Shock / Trade War Fears
2025-06-23,89.0,0.27278107,LSTM1Y,Tariff Shock / Trade War Fears
2025-06-24,90.0,-2.5427413,LSTM1Y,Tariff Shock / Trade War Fears
2025-06-25,91.0,0.9900042,LSTM1Y,Tariff Shock / Trade War Fears
2025-06-26,92.0,0.40926883,LSTM1Y,Tariff Shock / Trade War Fears
2025-06-27,93.0,-1.4335572,LSTM1Y,Tariff Shock / Trade War Fears
2025-06-30,94.0,0.65204966,LSTM1Y,Tariff Shock / Trade War Fears
2025-07-01,95.0,0.74763316,LSTM1Y,Tariff Shock / Trade War Fears
2025-07-02,96.0,-0.55845064,LSTM1Y,Tariff Shock / Trade War Fears
2025-07-03,97.0,-0.2186376,LSTM1Y,Tariff Shock / Trade War Fears
2025-07-04,98.0,0.9306139,LSTM1Y,Tariff Shock / Trade War Fears
2025-07-07,99.0,-0.60390294,LSTM1Y,Tariff Shock / Trade War Fears
2025-07-08,100.0,-0.43499398,LSTM1Y,Tariff Shock / Trade War Fears
2025-07-09,101.0,-0.8018445,LSTM1Y,Tariff Shock / Trade War Fears
2025-07-10,102.0,0.28689945,LSTM1Y,Tariff Shock / Trade War Fears
2025-07-11,103.0,0.37439233,LSTM1Y,Tariff Shock / Trade War Fears
2025-07-14,104.0,0.33580118,LSTM1Y,Tariff Shock / Trade War Fears
2025-07-15,105.0,-0.107788295,LSTM1Y,Tariff Shock / Trade War Fears
2025-07-16,106.0,0.80337363,LSTM1Y,Tariff Shock / Trade War Fears
2025-07-17,107.0,-2.1085422,LSTM1Y,Tariff Shock / Trade War Fears
2025-07-18,108.0,0.37126362,LSTM1Y,Tariff Shock / Trade War Fears
2025-07-21,109.0,0.22434075,LSTM1Y,Tariff Shock / Trade War Fears
2025-07-22,110.0,1.0856545,LSTM1Y,Tariff Shock / Trade War Fears
2025-07-23,111.0,-1.3063021,LSTM1Y,Tariff Shock / Trade War Fears
2025-07-24,112.0,-0.5240354,LSTM1Y,Tariff Shock / Trade War Fears
2025-07-25,113.0,0.14570114,LSTM1Y,Tariff Shock / Trade War Fears
2025-07-28,114.0,0.06299631,LSTM1Y,Tariff Shock / Trade War Fears
2025-07-29,115.0,-0.91579896,LSTM1Y,Tariff Shock / Trade War Fears
2025-07-30,116.0,-0.16881824,LSTM1Y,Tariff Shock / Trade War Fears
2025-07-31,117.0,1.4932222,LSTM1Y,Tariff Shock / Trade War Fears
2025-08-01,118.0,2.7971766,LSTM1Y,Tariff Shock / Trade War Fears
2025-08-04,119.0,-2.0293157,LSTM1Y,Tariff Shock / Trade War Fears
2025-08-05,120.0,-0.6417666,LSTM1Y,Tariff Shock / Trade War Fears
2025-08-06,121.0,-0.16136228,LSTM1Y,Tariff Shock / Trade War Fears
2025-08-07,122.0,-1.4434024,LSTM1Y,Tariff Shock / Trade War Fears
2025-08-08,123.0,-0.23632729,LSTM1Y,Tariff Shock / Trade War Fears
2025-08-11,124.0,0.32431084,LSTM1Y,Tariff Shock / Trade War Fears
2025-08-12,125.0,0.02890069,LSTM1Y,Tariff Shock / Trade War Fears
2025-08-13,126.0,-0.9879509,LSTM1Y,Tariff Shock / Trade War Fears
2025-08-14,127.0,-0.91306734,LSTM1Y,Tariff Shock / Trade War Fears
2025-08-15,128.0,-0.15573366,LSTM1Y,Tariff Shock / Trade War Fears
2025-08-18,129.0,0.1825388,LSTM1Y,Tariff Shock / Trade War Fears
2025-08-19,130.0,-0.7395757,LSTM1Y,Tariff Shock / Trade War Fears
2025-08-20,131.0,0.13186932,LSTM1Y,Tariff Shock / Trade War Fears
2025-08-21,132.0,0.28291935,LSTM1Y,Tariff Shock / Trade War Fears
2025-08-22,133.0,-0.47243488,LSTM1Y,Tariff Shock / Trade War Fears
2025-08-25,134.0,0.52378273,LSTM1Y,Tariff Shock / Trade War Fears
2025-08-26,135.0,0.5556211,LSTM1Y,Tariff Shock / Trade War Fears
2025-08-27,136.0,-1.102937,LSTM1Y,Tariff Shock / Trade War Fears
2025-08-28,137.0,-0.5697128,LSTM1Y,Tariff Shock / Trade War Fears
2025-08-29,138.0,0.37474787,LSTM1Y,Tariff Shock / Trade War Fears
2025-09-01,139.0,-0.85996914,LSTM1Y,Tariff Shock / Trade War Fears
2024-07-30,-140.0,-0.4795378,MLP10Y,Tariff Shock / Trade War Fears
2024-07-31,-139.0,-0.60771555,MLP10Y,Tariff Shock / Trade War Fears
2024-08-01,-138.0,2.2348263,MLP10Y,Tariff Shock / Trade War Fears
2024-08-02,-137.0,2.8520958,MLP10Y,Tariff Shock / Trade War Fears
2024-08-05,-136.0,1.7327933,MLP10Y,Tariff Shock / Trade War Fears
2024-08-06,-135.0,-0.19651926,MLP10Y,Tariff Shock / Trade War Fears
2024-08-07,-134.0,-1.7642357,MLP10Y,Tariff Shock / Trade War Fears
2024-08-08,-133.0,0.40650046,MLP10Y,Tariff Shock / Trade War Fears
2024-08-09,-132.0,-0.10974208,MLP10Y,Tariff Shock / Trade War Fears
2024-08-12,-131.0,-0.008684278,MLP10Y,Tariff Shock / Trade War Fears
2024-08-13,-130.0,-0.9675149,MLP10Y,Tariff Shock / Trade War Fears
