Date,SR10Y
2020-01-17,0.247157
2020-01-20,0.214865
2020-01-21,0.205556
2020-01-22,0.17511
2020-01-23,0.161689
2020-01-24,0.119688
2020-01-27,0.051401
2020-01-28,0.059045
2020-01-29,0.057993
2020-01-30,0.027877
2020-01-31,-0.009221
2020-02-03,-0.008229
2020-02-04,0.067145
2020-02-05,0.075815
2020-02-06,0.082257
2020-02-07,0.036842
2020-02-10,0.030134
2020-02-11,0.005096
2020-02-12,0.008198
2020-02-13,0.031088
2020-02-14,0.014604
2020-02-17,0.014768
2020-02-18,0.034057
2020-02-19,0.024851
2020-02-20,-0.002466
2020-02-21,-0.022756
2020-02-24,-0.033119
2020-02-25,-0.028799
2020-02-26,-0.004098
2020-02-27,0.003879
2020-02-28,-0.023186
